payload,label
520oVM<span onload=noop()>wQ1,0
<DiV onfOCUS=CoNFIRM(1)>,1
6tNDvp<a onclick=showMenu()>9zjjU,0
<dIV OnCLICk=HigHlight()>,0
<IMG ONloaD=valiDATe()>,0
z2nrxN<a onload=confirm(1)>fG,1
Bl<script>document.write('<img src=x onerror=alert(1)>')</script>xm,1
<img ONFOCUS=inIT()>,0
javASCrIpT:VoiD(0),0
xYf<div onclick=confirm(1)>9b,1
RsVX<span onfocus=alert(1)>sQ6G2w,1
<div onload=vali,0
p56e<span onfocus=init()>ka4Q,0
MtsOO<div onfocus=prompt(1)>GHSKq,1
javascript:pro,1
vAL<script>window</script>K6V2,1
3YFnPe<img onfocus=noop()>xHFp,0
NEjy<svg onclick=showMenu()>JitN,0
jaVAscRIpT:cONfiRM(1),1
<DIv ONCliCK=VALIdATE()>,0
0xkj<img onfocus=highlight()>JvA,0
javAScrIpT:vOId(0),0
<dIV OncLiCK=VAlIDAte()>,0
<a oNfoCuS=vaLIdaTe()>,0
0brooS<div onfocus=alert(1)>87hAo,1
JAVascRIpT:ALerT(1),1
JAvasCRipT:ALERT(1),1
JaVAscripT:Alert(1),1
jAVasCRIPt:cOnFIRm(1),1
<scriPT>evaL('aLerT(1)')</scRIPT>,1
YQELN<div onclick=confirm(1)>QG9i,1
A60<img onfocus=noop()>rb6I,0
<DIv OnloaD=VAlidaTe()>,0
<diV ONFOCUS=ConFIRm(1)>,1
<dIV Onclick=PrOmPT(1)>,1
"<scrIPt>SeTtiMeOUt('alert(1)',1000)</sCRiPT>",1
<DIV OnfOcUS=alerT(1)>,1
NWUvnu<a onmouseover=confirm(1)>PBqNh,1
<img onmouseover=confir,1
Z5I6DA<a onload=alert(1)>zcow5,1
<A oNcLiCk=sHOWmenU()>,0
JAVAscrIPT:voId(0),0
<SvG ONlOAD=cOnFirm(1)>,1
JAvAscRIPT:alErt(1),1
<A oNCliCk=NOOP()>,0
<sCrIPt>wINdoW</ScRIPt>,1
<svg onloa,0
gKuT1<span onfocus=confirm(1)>BD,1
zkZ<span onclick=highlight()>GzO,0
<SPAN OnlOAd=prOMPt(1)>,1
<svg OnCLICk=init()>,0
<A onCLiCk=aLErt(1)>,1
<iMg OnfOcuS=SHowMeNu()>,0
"<sCRIpt>setTImEOUt('aleRt(1)',1000)</SCRIPT>",1
"<SCrIPT>SeTtiMeouT('aleRT(1)',1000)</sCRIPt>",1
<SPAN OnCLicK=Init()>,0
<Div OnFOCuS=ALErT(1)>,1
<iMg ONFOcuS=ALERt(1)>,1
<ImG ONMouSeOVER=confirm(1)>,1
0Kf0A<span onload=alert(1)>5d6qfD,1
&lt;svg onload=showMenu()&gt;,0
TpKX<script>window</script>B1l,1
<a oNMoUSeOvEr=ALert(1)>,1
jAvaScRIPt:ALERt(1),1
<SPan OnFoCUs=aLErT(1)>,1
<ScrIpt>eVal('alERT(1)')</scriPT>,1
O6javascript:prompt(1)W6P,1
JAVAscRIpt:aleRT(1),1
<div onmouseover=prompt(1,1
<A onfOcUS=hIGhLIGHt()>,0
<SpAN ONFocUS=AlERt(1)>,1
<svg onfocus=prompt(,1
FHjtE<img onclick=confirm(1)>wPEE5s,1
GFNkn<svg onclick=highlight()>HFwkX,0
<iMG OnCLiCk=nOOP()>,0
aAjavascript:void(0)dpV92,0
Hx<svg onfocus=prompt(1)>ibG6Cx,1
JAVASCRIPt:ProMPt(1),1
7ZRuY<a onfocus=showMenu()>LAgj,0
0t4a<svg onclick=confirm(1)>FoX,1
gSl<div onload=noop()>q40Y,0
<dIV onFOcUS=INiT()>,0
g4xv<span onmouseover=noop()>e4xlm,0
JAvAsCrIPT:cOnFIrM(1),1
y1tqwFjavascript:void(0)Oz,0
<a oNLoad=AleRT(1)>,1
<SvG OnFOcUS=COnFIRm(1)>,1
<DIV oNFOCuS=ALeRT(1)>,1
<SpaN ONClIck=HIGHLiGHT()>,0
6u<span onclick=validate()>6DC,0
<Div ONclIck=PRoMpt(1)>,1
<Span ONload=inIT()>,0
<svG onMOUsEoVeR=promPt(1)>,1
javAscriPT:PRomPt(1),1
6YXu9e<img onclick=init()>q7w41,0
"<sCript>SettiMEOuT('ALErT(1)',1000)</ScRipt>",1
<iMG OnMOUSeoVer=alErt(1)>,1
JaVAsCRIpt:AlErT(1),1
LLDyG<script>document.write('<img src=x onerror=alert(1)>')</script>MI,1
oOFydAjavascript:confirm(1)9jrVl,1
<sPan onCLiCK=vaLidAtE()>,0
<iMg OnmoUseOveR=hIGhLIGht()>,0
<iMg oNMOUSEoVeR=ConFiRm(1)>,1
uhjavascript:prompt(1)3UKEjy,1
<spaN onFOCUs=aleRT(1)>,1
JAvaScRiPT:vOid(0),0
u6<span onmouseover=highlight()>TSYvn,0
"&lt;embed src=data:image/svg+xml;base64,PHN2ZyBvbmxvYWQ9YWxlcnQoMSk+&gt;",1
javASCRIpT:VoId(0),0
I2<script>window</script>oQdgZh,1
<a onCLicK=ALert(1)>,1
<ScrIpt>DOCumENT.WrItE('<iMG sRC=x OneRROR=aLERt(1)>')</SCrIPT>,1
<SpAN ONLoAD=cOnfIrM(1)>,1
<A onCliCk=prOmpt(1)>,1
plC<span onclick=init()>huQ,0
udlA<span onfocus=noop()>NXE3,0
%253Csvg%2520onload%253Dinit%2528%2529%253E,0
<ScrIpt>wiNdow</sCRIpT>,1
<A OncLIcK=higHlighT()>,0
<Svg onLoAD=higHLIGhT()>,0
jAVAsCrIpT:cOnfIrM(1),1
JAvASCRiPT:ALeRT(1),1
JAVaSCriPt:VOID(0),0
g5<a onclick=confirm(1)>K7cP,1
<diV ONFOCUs=HIgHLIghT()>,0
AQ8javascript:void(0)8CI7u,0
l3javascript:prompt(1)IA,1
4W7<div onfocus=showMenu()>ZfPkew,0
jAvaSCript:voID(0),0
<DiV OnmoUSeOveR=prOMpt(1)>,1
<scRipT>eVal('AlErt(1)')</scRiPt>,1
1b<a onload=highlight()>q7L5N,0
"3Zf4<script>setTimeout('alert(1)',1000)</script>LE",1
lGD<div onfocus=prompt(1)>Ini8,1
<a onFocUs=vaLIDaTE()>,0
<scripT>wINdOw</ScRipT>,1
JAVAsCRIPT:VOiD(0),0
jaVaSCRIpT:AleRt(1),1
<SPaN onCLicK=alErT(1)>,1
JaVaSCRIPT:ALERT(1),1
IawDjavascript:confirm(1)1tSCvi,1
Ihze5<span onfocus=alert(1)>GpMxAU,1
<Script>EvAl('Alert(1)')</sCrIPT>,1
<img onfocus=noop,0
<Img OncLICk=HIghLIgHT()>,0
rMpw<svg onfocus=prompt(1)>Kos,1
<div onclick=validate()>,0
<sVg oNLOAD=VaLIDaTe()>,0
<IMg onload=pRoMpt(1)>,1
<svg onmouseover=highlight(),0
BXqjavascript:prompt(1)f8lWIK,1
unMv<svg onmouseover=noop()>a05,0
JaVAScrIPT:PrOmPT(1),1
<DIv oNcLicK=nOOp()>,0
"<scriPT>sETTIMEoUT('alerT(1)',1000)</sCRIPT>",1
qvC<a onmouseover=prompt(1)>DJ7U,1
<SpAN ONClicK=highLIGHT()>,0
<svg onclick=highligh,0
WA<a onclick=noop()>A6NAZS,0
<a onmouseover=pro,1
<Img ONmOUseOvEr=promPt(1)>,1
<Svg OnCLiCk=aLerT(1)>,1
JAVAsCRipt:AlErT(1),1
<svg onmouseover=hig,0
<Div ONmouseOVER=HIghLIgHT()>,0
<spAn OnfOCus=HIgHlIgHt()>,0
jAvasCrIPT:PROMPT(1),1
<A ONMOUsEOVER=pROmpt(1)>,1
<A onMOUseovER=pRoMpT(1)>,1
"<sCRiPt>sEtTImEoUt('AlerT(1)',1000)</scriPT>",1
"uQo<script>setTimeout('alert(1)',1000)</script>NY",1
<ImG OnMousEover=vaLiDAtE()>,0
<IMg onlOAd=PRomPt(1)>,1
xxjavascript:prompt(1)6rQlG,1
JavASCRIpT:aleRT(1),1
<SCriPt>wiNdoW</ScRIpT>,1
<ScrIpt>winDoW</sCRipt>,1
<Div onclick=noop()>,0
<dIV ONloAD=ShOwmeNu()>,0
<img onfocus=al,1
<SVg oNlOAd=valIDatE()>,0
<A ONmOuSEoVer=nOop()>,0
%3Cimg%20onfocus%3Dinit%28%29%3E,0
4Mjavascript:void(0)Tn,0
<spAn onCLiCK=PrOmpT(1)>,1
JavascRiPt:AleRt(1),1
<dIv Onfocus=valIdaTE()>,0
pUtXvq<div onmouseover=confirm(1)>Ml,1
<sCRipt>dOcUMeNt.wRiTE('<iMG SRc=X ONErroR=aLErT(1)>')</sCRipT>,1
<ScrIPt>DocuMENt.wriTE('<img sRC=x onerror=aLeRt(1)>')</SCrIpt>,1
<svG OnLOAD=Alert(1)>,1
<scRiPT>WindOW</scRIPT>,1
jaVascrIpT:PrOmpT(1),1
<a oncLiCk=CONFiRm(1)>,1
%3Cmeta%20http-equiv%3D%22refresh%22%20content%3D%220%3Burl%3Djavascript%3Aalert%281%29%22%3E,1
<SVg oNmousEoVER=iniT()>,0
"JnucO<script>setTimeout('alert(1)',1000)</script>s5",1
wjF<span onload=highlight()>utbR3J,0
CFez<a onclick=confirm(1)>omnZs9,1
<a onmouseover=conf,1
<ImG onFOCUS=COnFIrM(1)>,1
01k31<script>window</script>AyXzXE,1
<SVg OnlOAD=ConfiRM(1)>,1
<script>document.write('<img src=,1
<A OnLoAD=valiDate()>,0
<sVG OnloAD=AlerT(1)>,1
JAvascrIPt:aLErT(1),1
<sCrIpt>doCumenT.WRItE('<IMG sRc=x onERror=alErt(1)>')</sCRipt>,1
<scRiPt>DocUMeNt.WRiTE('<iMG sRc=x oNERroR=AlERT(1)>')</SCrIPT>,1
"&lt;iframe src=data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==&gt;",1
<img onclick=showM,0
http://user:pass@ev,1
<ScrIpT>wIndOW</SCRIPt>,1
Dt7<svg onload=validate()>Oq,0
<sPAn ONcLicK=AlERT(1)>,1
SayXNF<a onload=highlight()>j2R,0
JAvascrIPt:vOid(0),0
<ImG OnfocuS=inIt()>,0
javaSCRIPt:aLERT(1),1
<A onLOaD=ALERT(1)>,1
<SvG OnfoCus=aLert(1)>,1
<A oNLOAD=cONfIrM(1)>,1
WaWoJ<svg onclick=prompt(1)>8p,1
<sVG OncLick=VaLiDATe()>,0
<dIv oncLicK=cOnfIRm(1)>,1
n8xlA5<script>window</script>xYIsw,1
NoHvTH<span onclick=validate()>iq,0
jaVaSCRIpt:VOId(0),0
<DIv OnclICk=init()>,0
Z8NBXo<img onload=confirm(1)>5O82JE,1
jaVaSCRiPt:vOiD(0),0
66qr<script>window</script>H6oQkY,1
Z2<img onfocus=confirm(1)>WckU,1
<sVg ONMOuSEoveR=VAliDaTE()>,0
ZQ6Fe<img onload=validate()>ZARu,0
imI<script>document.write('<img src=x onerror=alert(1)>')</script>HJ29,1
EtEYD<script>window</script>l6,1
jAVaSCRiPT:PRoMPt(1),1
<ScrIpt>EVaL('ALERt(1)')</SCRIpT>,1
<SvG oNfocUs=CoNFirM(1)>,1
<svg onload=n,0
JAVascriPt:CONFiRm(1),1
<A OnmOuseovEr=cONfIRm(1)>,1
<IMG onmOuSeover=INiT()>,0
<iMg onfocUS=VALidATE()>,0
gxqw76<img onfocus=showMenu()>AEq,0
jAvascRIpT:ALert(1),1
<IMg oNMOUSEovER=alerT(1)>,1
<A oNclIcK=AlErt(1)>,1
<SCriPt>EVAl('ALert(1)')</scrIPt>,1
<a ONFOCUs=proMpT(1)>,1
<DiV OnMOusEOvER=vaLIdATe()>,0
jAvAsCripT:pRoMPt(1),1
%253Ca%2520onfocus%253Dalert%25281%2529%253E,1
<SPaN OnfoCus=PrompT(1)>,1
"<SCRiPT>SEttimEOuT('ALERt(1)',1000)</ScrIpt>",1
<sVg onLoad=showMeNu()>,0
<svg onfocus=init()>,0
zogr<div onmouseover=confirm(1)>zl,1
javascRIPT:VoiD(0),0
k7Juy2<div onfocus=prompt(1)>U0Xcv,1
<SvG onMouSEoVEr=shoWMEnU()>,0
<A oNMOUSeoVER=PrOMPt(1)>,1
<dIv OnLOaD=INit()>,0
<iMg oNcLiCK=CoNFiRM(1)>,1
%253Cimg%2520onload%253Dprompt%25281%2529%253E,1
<SVg oNfoCuS=vaLIDAtE()>,0
ksbBjavascript:void(0)P85np,0
<sCrIPt>eVal('aLERT(1)')</scRipT>,1
<a OnMOUSeovEr=alERT(1)>,1
hoVp1<a onmouseover=alert(1)>PS2XS,1
yqVF1Tjavascript:confirm(1)J11Vxc,1
3nTjavascript:void(0)9eQtO0,0
javaSCRiPt:ConfiRm(1),1
Xxc<a onfocus=alert(1)>TE,1
iDh<span onclick=prompt(1)>aT8,1
EKgaabjavascript:prompt(1)E8,1
<span ONloAD=COnfiRM(1)>,1
rxu<script>eval('alert(1)')</script>J4,1
jAVaScRipT:aLErt(1),1
AAjavascript:prompt(1)VHSy,1
<svg onfocus=in,0
<SpAN onfocuS=CONfiRM(1)>,1
javascrIPT:ALErT(1),1
bp8o<script>document.write('<img src=x onerror=alert(1)>')</script>1yw,1
8D2M<span onclick=alert(1)>GPvy,1
<ScrIpT>eval('aLERt(1)')</SCRiPt>,1
8tcwnx<svg onfocus=noop()>MgWm,0
<A ONMoUseOVeR=COnfIrm(1)>,1
jAVasCRipt:coNfIrM(1),1
<SPAn OnFOcuS=cOnfIrM(1)>,1
3IKMX9javascript:void(0)Tk,0
<Svg onMOUsEoVEr=prompt(1)>,1
KMz<svg onfocus=showMenu()>DQGW8n,0
<SPAn OnLOaD=ALERt(1)>,1
jAvASCriPT:CoNFIrm(1),1
<SCRIPT>WInDoW</sCRIpt>,1
<iMG onmOusEOveR=sHowmeNu()>,0
<SCRiPt>dOCumEnT.wRite('<Img Src=X oNErROr=alErt(1)>')</sCRIpt>,1
<DIv OnfoCUS=alErT(1)>,1
<a onmoUSeOVER=alERT(1)>,1
<span OnLoAD=HIGHlighT()>,0
<svg onFOcUS=VALIDATe()>,0
<A oNCLICk=higHlIghT()>,0
rJgibT<span onfocus=noop()>qZVg,0
<Svg onCliCK=VaLidatE()>,0
JAvascRiPt:ConfirM(1),1
gSiI<a onmouseover=highlight()>ei,0
<svG OnfoCuS=ALERT(1)>,1
<SVG ONlOAD=HIGhLight()>,0
izVFjavascript:void(0)1hM3tg,0
KO<span onfocus=confirm(1)>IUjx28,1
<a ONMoUsEOvER=ShOWmenU()>,0
UPm<a onclick=prompt(1)>Vsf,1
<spAn OnMoUSeoVeR=ProMpt(1)>,1
KCGE7<div onmouseover=validate()>O9P,0
e0wU<div onfocus=showMenu()>RXDqr,0
<SpaN oNmoUSeOVER=init()>,0
<Span onFOCus=vaLiDaTE()>,0
kS<script>window</script>CdiS5i,1
<ImG ONMOUsEoVEr=ConfiRM(1)>,1
JAVAsCRipt:ProMPt(1),1
VTlE<div onfocus=prompt(1)>vMCQF1,1
<a onfocUs=sHOWmeNu()>,0
<IMG ONfOCuS=IniT()>,0
<div onclick=confirm(1,1
<a ONLOAd=vAlIDATE()>,0
<a onlOAD=ShowMenU()>,0
uc<div onload=alert(1)>rg,1
<SvG OnMOUSEoVER=AleRt(1)>,1
JAVaSCrIPt:PrompT(1),1
"<Script>sEtTimeouT('aleRT(1)',1000)</ScriPt>",1
<scRIPT>evAL('ALeRt(1)')</sCRIpt>,1
sxxYTwjavascript:alert(1)Ad1,1
jAVAScRipt:CoNFIRm(1),1
javascRIPT:coNFIRM(1),1
4vPzMjavascript:prompt(1)OMOacW,1
<Svg Onload=promPt(1)>,1
jAvascriPt:COnfirm(1),1
ftm6njavascript:alert(1)AxxB,1
<DiV oNFocUs=pROmPt(1)>,1
TlW<svg onfocus=alert(1)>1R4D,1
acSi<img onfocus=alert(1)>vLpf,1
<img src=cat.png>,0
Z6tQjavascript:void(0)JQu93,0
<IMg ONMOuSeovEr=inIt()>,0
<a onmouseover=confirm,1
JaVaSCriPt:alerT(1),1
"P1MO6v<script>setTimeout('alert(1)',1000)</script>ZbgWZY",1
<dIV oNclICk=highlIGhT()>,0
JaVAsCriPT:vOid(0),0
<sVG onFoCus=pROmPt(1)>,1
yVhI<div onmouseover=confirm(1)>X5,1
<SCRipT>DoCuMEnT.WriTE('<iMg SRC=X ONeRRor=aLerT(1)>')</scRIpt>,1
JAVAscRIPT:voId(0),0
<scripT>wiNDOw</ScRiPT>,1
zO<span onfocus=confirm(1)>fGW2,1
<img onload=confi,1
jAVascRipt:PrOMpt(1),1
cXkWS<img onmouseover=init()>YKu,0
<imG ONfoCUS=VaLIdaTe()>,0
<a onload,0
8G<a onclick=prompt(1)>ZmIr,1
<img oncLiCk=confIRm(1)>,1
<imG OnMoUSEovEr=inIT()>,0
<a ONcLICK=SHoWmENu()>,0
<a onload=init(,0
mVn<div onclick=showMenu()>kL1Iic,0
<a oNClICK=nOOp()>,0
<Div OnMOusEOver=noOP()>,0
<DIv oNLoad=NOoP()>,0
I6ejavascript:confirm(1)svR,1
kty9hJjavascript:prompt(1)OhCJqh,1
CjQnFb<span onmouseover=init()>FRUTP,0
<imG ONLoAd=vALidAtE()>,0
pRTmac<img onload=confirm(1)>Bhv,1
qH5<div onfocus=alert(1)>S4,1
JAVAscRIpt:AlErt(1),1
<span onmouseover=showMenu()>,0
YMyE<a onmouseover=alert(1)>xQj9,1
<span onload=showMenu(),0
<SvG oNcliCK=sHOWMEnu()>,0
ojm0ajavascript:confirm(1)V8eq,1
<Img oNfocUS=pRoMpt(1)>,1
WBzz<a onmouseover=confirm(1)>ZwWU8,1
Qrgjavascript:void(0)GH,0
f4uZjavascript:void(0)1ocDO,0
AF37<span onmouseover=alert(1)>g0DdSU,1
<scRiPT>evaL('aLERT(1)')</ScrIpt>,1
<DIv oNClick=pROMPt(1)>,1
<DIv ONLoaD=valIDaTe()>,0
Rgs<script>window</script>LU3AX,1
svT2N<svg onmouseover=alert(1)>q4HR,1
ldMmv<div onload=validate()>PdZazu,0
<svg oNFocus=alerT(1)>,1
jAVascRiPt:VoID(0),0
<a onload=sh,0
<SVg oNLOaD=prOmpT(1)>,1
Vb5zzjavascript:prompt(1)aH,1
"<scRIPT>SettimEoUT('alerT(1)',1000)</sCrIPT>",1
<sVG oNloAd=conFiRm(1)>,1
<IMG OnLOad=VaLidATe()>,0
"ZuhZ7a<script>setTimeout('alert(1)',1000)</script>55YB",1
<imG onMouseoVER=alERT(1)>,1
<spAN onfoCuS=valiDatE()>,0
Khq<span onclick=alert(1)>cxq2g,1
<dIv OnMOUSEOVer=pRomPT(1)>,1
<A onclICK=hiGHLIght()>,0
<div ONFoCuS=HigHliGhT()>,0
"9D8<script>setTimeout('alert(1)',1000)</script>EGCN",1
CZNxKG<div onfocus=prompt(1)>iiN6dS,1
<svg onmouseove,0
<iMg ONmoUSeOVEr=inIT()>,0
<div onload=i,0
<img onfocus=vali,0
<IMG ONFoCus=proMpt(1)>,1
yc2ZzP<div onclick=confirm(1)>spVVh,1
<dIV OnfOcUs=aLert(1)>,1
3Vrr6javascript:void(0)Jy,0
<IMG ONmOUSeovER=HIGhLIGHt()>,0
<A OnfoCUs=sHowmEnu()>,0
iYQLl<svg onload=confirm(1)>qNfyh,1
"<script>setTimeout('alert(1)',1000)",1
v6wpPjavascript:void(0)E9lz,0
<DIV onLoaD=InIT()>,0
c5<div onload=confirm(1)>2E4T,1
03sjavascript:confirm(1)0GP,1
<iMg OncliCK=pRoMPt(1)>,1
eLwrU<img onfocus=confirm(1)>a2C,1
<ScRiPt>EVaL('ALerT(1)')</ScRIpt>,1
iY6<svg onload=noop()>Y1Lsc,0
<A OnClIcK=HighliGhT()>,0
hN2<span onfocus=alert(1)>HgDD,1
Auv<div onclick=init()>Nb9ie,0
<SVG oNMOUSEoVER=cONfirM(1)>,1
<a onLOAd=ALErt(1)>,1
BgQ4br<script>window</script>RMG,1
ib<div onclick=confirm(1)>Rc58,1
c7<svg onfocus=noop()>UpvZR,0
<iMG oNloAD=vAlIdate()>,0
javascript:void(,0
%3Cdiv%20onfocus%3Dvalidate%28%29%3E,0
<sVg OnfOcUS=CONfIRM(1)>,1
<Img oNfoCUS=aLERT(1)>,1
RBIXu1<img onload=validate()>hR,0
NZWKvD<a onload=alert(1)>2I,1
<SPAn oNFocuS=pRomPT(1)>,1
<sCripT>evAL('AleRt(1)')</sCRIpt>,1
<svG OnlOad=cOnfirm(1)>,1
JAvasCriPT:proMPt(1),1
z8R<div onfocus=showMenu()>oQy,0
<scRipT>dOcumeNT.WrITe('<imG sRc=x ONeRROr=aLERT(1)>')</SCrIpt>,1
OUfT<a onload=showMenu()>Olkg4,0
JavASCrIpt:prOMpt(1),1
<SPan oNfoCUs=PrOmPT(1)>,1
<svg onmouseover=valid,0
JAvaSCRIPt:VoID(0),0
9w<a onmouseover=init()>Z9BbUv,0
<a onfocus=confirm(1),1
javAScripT:VOID(0),0
fQjavascript:prompt(1)7jmJ,1
<a onClIcK=PrOMPT(1)>,1
JavasCRiPt:VOId(0),0
<SVG oNFoCus=conFIrm(1)>,1
JAvaSCRIPT:CONfirm(1),1
C6izAt<div onload=confirm(1)>TMX,1
4b<svg onmouseover=alert(1)>EE6BPs,1
<IMG OnloaD=PROMPt(1)>,1
<iMg ONmoUsEOvER=VAlIdaTe()>,0
JaVAScrIpt:voID(0),0
<scRIpT>EVAl('aLErT(1)')</sCRiPT>,1
gw<svg onfocus=prompt(1)>Jmf,1
8Lrp<div onfocus=highlight()>ThbV,0
<dIv OnmOuSEoVER=inIt()>,0
<a ONfOcuS=ConFiRM(1)>,1
<Div oNfoCUs=cOnFIRM(1)>,1
792LCgjavascript:confirm(1)xTn,1
<a ONmOUsEOvER=nOOP()>,0
BxQquG<a onfocus=alert(1)>IcN,1
<SpaN oNmoUsEoVEr=AlErt(1)>,1
YaH4tjavascript:void(0)5f1EX,0
<DIV onmoUsEoVeR=hIGHLighT()>,0
<div ONfOcUs=cOnfIRM(1)>,1
pj18<a onload=showMenu()>XvX,0
Lv<svg onload=confirm(1)>TTJ,1
<img onclick=confirm(,1
<a onlOad=ConfirM(1)>,1
<div onfocus=prompt(1,1
<ScRIpT>wiNdoW</scRIpt>,1
<sPAn oNlOaD=ValIdate()>,0
cmWZ<svg onclick=showMenu()>sv,0
<iMg OnLoad=cOnfiRm(1)>,1
&lt;span onfocus=showMenu()&gt;,0
JaVAScrIPT:VOid(0),0
<ScRIpt>EVal('aLert(1)')</script>,1
JAVASCRiPt:cONFIrM(1),1
<a onmouseover=highli,0
<A onCLICK=vAliDate()>,0
<A OnfocUS=init()>,0
<dIv oNfoCuS=HiGHLIGhT()>,0
35lO3w<img onclick=confirm(1)>fn8w,1
Bvrjavascript:void(0)rIN,0
DmDHK<img onfocus=confirm(1)>BelnRU,1
3YTlBjavascript:prompt(1)2i6K,1
<svg onload=confirm(1),1
<a Onclick=noOp()>,0
TS4Cw<a onclick=confirm(1)>WgQtzB,1
<SpAn ONlOad=NOoP()>,0
Gzz<a onfocus=showMenu()>fc9iTH,0
<scRIPt>eVaL('alert(1)')</ScrIpT>,1
"<sCRiPT>settIMEOuT('alERT(1)',1000)</SCRIPt>",1
4uN<svg onclick=highlight()>seG,0
jaVASCRiPt:void(0),0
JAVAScRiPT:promPT(1),1
<Img oNmoUseoVeR=proMpT(1)>,1
xQbQ<svg onmouseover=init()>yg7,0
jAVaScRipT:pRoMPT(1),1
4yzq<span onclick=confirm(1)>EU,1
8xjavascript:alert(1)DQ,1
vhOpj<span onmouseover=prompt(1)>7O,1
JavaSCRIpT:aLERT(1),1
<sCRiPT>wiNdOW</ScRIpt>,1
<ImG OnClIck=INIt()>,0
<spaN onCLIcK=aLERt(1)>,1
WG<script>eval('alert(1)')</script>sbw,1
Ch0<div onclick=noop()>kYaO6E,0
oR<img onfocus=prompt(1)>TarQ,1
jAvAScript:vOiD(0),0
<svg onload=a,1
qv<img onclick=alert(1)>Ui7p9,1
wfjavascript:prompt(1)IXLOB,1
B2VTC<span onmouseover=confirm(1)>wJqGQ0,1
1A4SmU<a onclick=validate()>N4yqD,0
<DiV OnMOuseOvER=SHowmeNU()>,0
<span onfocus=alert(1),1
JaVasCriPT:PromPT(1),1
<ImG OnfOcUs=highligHt()>,0
<span onload,1
JAvAscrIPt:PRoMPT(1),1
<a OnLOaD=nOOp()>,0
"<SCRIpT>setTImeOUT('aLeRT(1)',1000)</scRIpt>",1
<span onclick=noop(),0
JavAscrIPt:VoiD(0),0
<A OnlOaD=noop()>,0
bm<script>eval('alert(1)')</script>yH,1
2T6GUjavascript:alert(1)QJZpr,1
<A oncLIck=iNIT()>,0
E2xnfVjavascript:void(0)jM4,0
<SVg onClICk=VaLIDaTe()>,0
<sVG OnCLicK=ALErt(1)>,1
Hz<svg onload=highlight()>1oA,0
jaVAScRipT:aLERT(1),1
<ImG oNfocuS=ShOwmeNU()>,0
Jf<img onfocus=confirm(1)>VdZl8Q,1
"<sCRipt>SeTtiMeoUt('ALERt(1)',1000)</scriPt>",1
<Svg oNLOAD=INiT()>,0
<sVg ONFOcuS=Init()>,0
<dIv OnfOCus=noOP()>,0
<a ONFOCus=aLeRT(1)>,1
"<scRiPT>SetTImEout('aleRt(1)',1000)</SCRiPt>",1
jaVAScrIPT:proMpT(1),1
<a onmouSeoVEr=prOmPt(1)>,1
<sCRiPT>eval('ALeRT(1)')</scriPt>,1
JaVASCripT:alerT(1),1
<a onmouseoVEr=VALiDAtE()>,0
<SVG ONLoaD=IniT()>,0
javascriPt:COnfIRm(1),1
Javascript:alerT(1),1
JaVASCripT:VoiD(0),0
<sCRIpT>WiNdoW</ScRIPt>,1
<div oNFocus=NoOP()>,0
<span onfocus=valid,0
jeWUY<span onmouseover=showMenu()>9CzwQ,0
Nv<img onmouseover=init()>MTSR,0
<a ONLoad=iNiT()>,0
<img ONclICK=VALiDATe()>,0
<a OnClIcK=AlErT(1)>,1
6z<a onload=prompt(1)>AjaeA,1
<scRIpt>eVaL('aLeRT(1)')</sCRiPt>,1
gyOGxa<img onclick=showMenu()>KJdMt,0
<sVg onloaD=nOOP()>,0
<SCRIPt>EVAL('aLErT(1)')</ScRiPt>,1
z0R7u<span onclick=noop()>eCacEh,0
<SPaN OnlOaD=hIgHLiGhT()>,0
"bq<script>setTimeout('alert(1)',1000)</script>4M",1
MJ<span onmouseover=validate()>aY,0
ziDeA<div onfocus=noop()>Ai,0
Ie6<span onclick=confirm(1)>gWpMlJ,1
<Svg OncLiCk=CoNfirm(1)>,1
<ScRIpT>evaL('aLERT(1)')</scriPt>,1
85CnDI<svg onmouseover=confirm(1)>zN29,1
o0wvI<img onmouseover=noop()>fSQ,0
<IMg onFOCuS=AleRT(1)>,1
BOLaFQ<div onmouseover=init()>aQ7bv,0
JKh<span onfocus=prompt(1)>zhj,1
<sPaN oNlOad=highLIgHt()>,0
dWjavascript:prompt(1)mDurFN,1
r7d<img onfocus=prompt(1)>TYt6nR,1
<dIv oNLOAD=cOnfirM(1)>,1
<iMg oNclIcK=HiGHLight()>,0
dx<svg onmouseover=validate()>24x,0
<imG OnFOCus=cOnfIrm(1)>,1
jAVaScRIPt:aLeRt(1),1
javAscrIPT:voiD(0),0
JAVAsCRIpT:coNFiRM(1),1
<SCript>doCUMEnt.wriTe('<iMg Src=x oNERRor=Alert(1)>')</ScRipt>,1
M7JsKD<img onload=prompt(1)>R3Y,1
JavAsCrIPT:ALert(1),1
<ImG onfocuS=iNIT()>,0
vogS16<svg onclick=noop()>s6,0
x9<img onload=alert(1)>n37,1
<sPAN ONfOCus=PROMPt(1)>,1
sZ1kw<span onfocus=init()>Dog,0
<SCript>wInDOw</scrIpT>,1
<dIV ONLOAd=cONFirM(1)>,1
<spAn onfoCus=iNit()>,0
<spaN ONmOUSeOveR=SHowMENU()>,0
PIr<a onmouseover=validate()>r1,0
<sVg onMoUsEoVer=cONFirm(1)>,1
