payload,label
<Img ONERrOR=AlErT(1)>,1
<Img onLoAd=logeVent()>,0
<DIv OnlOAd=tRACk()>,0
<DIv oneRROR=iNIt()>,0
<iMg oNeRrOR=ALErT(1)>,1
<DiV ONcLIck=ALert(1)>,1
<IMg oNcLick=AleRt(1)>,1
<img ONeRroR=aLErt(1)>,1
<IMg oNLoAd=loGEVENt()>,0
<Svg onlOAD=aleRT(1)>,1
<img ONERror=alErT(1)>,1
<iMg OnerROr=LoGeveNT()>,0
<DIv ONLoAd=ALeRT(1)>,1
<DIv oNeRRor=alERT(1)>,1
<div OnloAD=LOGEVENt()>,0
<IMG oNCLICK=ALeRt(1)>,1
<SVg ONLoAD=TRaCk()>,0
<IMG ONclICK=AleRT(1)>,1
<svG oncLIcK=loGevENt()>,0
<Div ONLoAd=InIt()>,0
<Img oNLOAd=logeVEnT()>,0
<sVg oNERROR=alErT(1)>,1
<sVg oNeRrOr=InIT()>,0
<imG onclIck=alerT(1)>,1
<dIV ONERror=TRaCK()>,0
<SVG OnclIck=aLerT(1)>,1
<svG OnClIck=lOGEvENt()>,0
<SVg ONload=LoGevEnT()>,0
<SvG onCLiCK=AlerT(1)>,1
<div onlOAd=alerT(1)>,1
<svg oNcLICk=alErt(1)>,1
<SVG onerrOR=LOGeveNt()>,0
<SvG ONerRoR=ALERT(1)>,1
<DiV oNLOAD=ALerT(1)>,1
<Img onLOAd=alerT(1)>,1
<SVg onerROr=logEvenT()>,0
<Svg oNCLIck=LogeveNt()>,0
<svg ONloAd=InIt()>,0
<IMg OncLIck=lOgEVEnT()>,0
<imG oNloAD=init()>,0
<Svg ONCLiCk=LOGEvENt()>,0
<diV onclICK=ALerT(1)>,1
<div oNlOaD=LoGEVENT()>,0
<ImG onlOaD=aLERT(1)>,1
<IMG ONeRROr=aLerT(1)>,1
<ImG ONcLICk=lOgEVeNt()>,0
<iMG ONclICk=aLErT(1)>,1
<dIV ONCLICk=tRacK()>,0
<sVG onLoAd=ALeRT(1)>,1
<Svg OnErrOr=TrAcK()>,0
<DIV ONerror=alERT(1)>,1
<Img oNerRoR=LoGEveNt()>,0
<sVG ONeRRor=aLERt(1)>,1
<svg oNCliCK=logEveNt()>,0
<DIv OncLICk=ALerT(1)>,1
<IMG OnerrOR=aLeRt(1)>,1
<IMg OnloAd=alERt(1)>,1
<SVG oNLoaD=logEveNT()>,0
<sVg oncLick=LoGEvENt()>,0
<dIv oNCLiCK=inIT()>,0
<svG onerror=alert(1)>,1
<iMG ONcLIcK=aleRt(1)>,1
<sVG oNCLiCK=aLeRT(1)>,1
<diV ONLoAD=AlERT(1)>,1
<ImG ONERrOR=alERT(1)>,1
<SVG OnlOad=alerT(1)>,1
<SvG onerRoR=lOgEveNT()>,0
<imG oncLiCk=LOgeVEnt()>,0
<img oNErRor=init()>,0
<IMg OnlOaD=AlErt(1)>,1
<Div OnlOAD=aLeRt(1)>,1
<dIv oNcLICK=alERT(1)>,1
<IMG ONclICk=AlERT(1)>,1
<svg oNeRroR=aLErt(1)>,1
<Div ONload=aLERt(1)>,1
<Img ONLoad=loGEVEnt()>,0
<SvG Onerror=TRaCk()>,0
<ImG OnLoAD=trACk()>,0
<DiV ONERroR=tRaCK()>,0
<SVg oNError=TRAcK()>,0
<imG oNerroR=inIT()>,0
<DIv oNCliCK=ALErt(1)>,1
<DiV ONErROr=LoGeVeNT()>,0
<dIv ONcLiCk=aleRT(1)>,1
<dIv oNClICk=ALerT(1)>,1
<SVG OncLIck=AleRT(1)>,1
<SVG oNclick=AleRT(1)>,1
<DiV ONErroR=TRACK()>,0
<sVg onCLIck=LogEVENT()>,0
<SVG oNClicK=aLeRt(1)>,1
<sVG oNerROR=InIt()>,0
<SVG onClICK=LoGeVENT()>,0
<SVg onCLiCk=iNIT()>,0
%253Csvg%2520onclick%253Dtrack%2528%2529%253E,0
<div onclick=init()>,0
<iMG ONCLIcK=LogEVENt()>,0
<sVG ONClICK=alERT(1)>,1
<imG onloaD=tRACK()>,0
<sVg OnLoad=ALERt(1)>,1
<img oncLick=AleRT(1)>,1
<svg ONloaD=LOgeVEnt()>,0
<DiV OnLoaD=Track()>,0
<ImG oncLIcK=inIt()>,0
<SvG OnLoAd=alert(1)>,1
<SVG ONLOAD=aleRT(1)>,1
<svg oNcliCK=ALerT(1)>,1
<SvG OnERRoR=aLeRt(1)>,1
<SVg oNeRROR=iniT()>,0
<div ONloaD=AlERt(1)>,1
<ImG onClIcK=trACK()>,0
<dIV OncLICk=iNIt()>,0
<diV OneRRoR=LogEVENT()>,0
<IMG oNLOAd=trACK()>,0
<Img oncLICk=alErT(1)>,1
<sVG oncliCk=AlErT(1)>,1
<iMg ONClIcK=loGEVent()>,0
<IMG onERrOr=ALert(1)>,1
<img src=x onerror=alert(1)>,1
<Img ONERRoR=traCK()>,0
<div onclick=track()>,0
<SVG Onload=aLeRT(1)>,1
<svG OnLOAd=LoGevENT()>,0
<dIV OnclicK=LoGEveNT()>,0
<Div oNerRoR=ALert(1)>,1
<SvG ONClICk=TRACK()>,0
<SVG ONclICK=TrACK()>,0
<imG Onclick=alerT(1)>,1
<DiV oNcliCK=trAck()>,0
<IMg onLoAD=aLerT(1)>,1
<svG ONeRror=trACk()>,0
<DiV OnERroR=iNIT()>,0
<DiV oNcLiCk=INIT()>,0
<DIv OnLOAd=LOgEVEnt()>,0
<div OnCliCk=TRAcK()>,0
<dIV onlOAD=INIT()>,0
<Img ONCLiCK=aLerT(1)>,1
<DiV OnCLicK=lOgEvEnT()>,0
<div ONCLiCk=trAck()>,0
<dIv onerror=aLERT(1)>,1
<div oNErrOR=ALERT(1)>,1
<ImG ONcLick=ALerT(1)>,1
<iMG OnErROR=tRACk()>,0
<Img onerROr=ALERt(1)>,1
<SvG onClICK=INiT()>,0
<svg ONlOAd=tRACk()>,0
<div oNLoAD=LoGevEnT()>,0
<dIV OnLoaD=alERt(1)>,1
<iMg ONlOAD=aLErt(1)>,1
<svG OnLOaD=trAck()>,0
<dIv ONCLICK=ALeRt(1)>,1
<div ONClIck=trAcK()>,0
%253Csvg%2520onload%253Dinit%2528%2529%253E,0
<sVG onLoAd=INit()>,0
<IMG oNCliCK=lOgEveNt()>,0
<DIv OnLOaD=track()>,0
<Img ONClick=ALErt(1)>,1
<Img oNeRrOr=traCK()>,0
<Img oneRRoR=aLert(1)>,1
<ImG oNERRoR=loGEvENT()>,0
<iMG onload=INiT()>,0
<DIv ONclicK=ALeRt(1)>,1
<diV oNlOaD=ALeRT(1)>,1
<IMG oNErrOR=ALErt(1)>,1
<sVg onClicK=lOGEvent()>,0
<imG OnloAD=inIT()>,0
<ImG ONErROr=AlErT(1)>,1
<DIV ONerroR=AleRt(1)>,1
<imG oncLIck=AleRt(1)>,1
<DIv onLOaD=AlERT(1)>,1
<SvG oNLoAd=alert(1)>,1
<img OncLICK=aleRt(1)>,1
<dIv ONCLICK=logeveNT()>,0
<SvG onLOAd=aleRt(1)>,1
<DIv ONeRroR=AlErT(1)>,1
<iMG ONloaD=LogeVenT()>,0
<svg onCLiCk=ALERT(1)>,1
<DiV oNLOad=ALERT(1)>,1
<SVg OnLOAD=aLErt(1)>,1
<DIv onlOAD=traCk()>,0
<DIv ONerRoR=alerT(1)>,1
<svg onCLiCk=aLErT(1)>,1
<SVG OneRRor=aLErT(1)>,1
<Div ONErROr=AlERT(1)>,1
<sVG oncliCK=Alert(1)>,1
<DiV oneRror=ALerT(1)>,1
<IMG oNLoaD=alErT(1)>,1
<Img OnCLICK=aLeRT(1)>,1
%253Csvg%2520onclick%253Dalert%25281%2529%253E,1
<SVg ONCLick=tRaCk()>,0
<sVG oNLoad=AlERT(1)>,1
<SVG OnLoaD=aleRT(1)>,1
<Svg onClicK=inIT()>,0
<iMG ONclicK=trACK()>,0
<SVg ONcLIck=track()>,0
<svG OnERRoR=TRAcK()>,0
<sVg oNloAd=Init()>,0
<IMG OnerROr=lOGeVENT()>,0
<DIV ONLOaD=inIT()>,0
<sVg ONLoad=TRaCk()>,0
<img oNeRrOR=alErt(1)>,1
<div oNCLicK=aLerT(1)>,1
<Img ONload=INIT()>,0
<DIV oNERRoR=ALERt(1)>,1
<dIV ONeRROr=traCk()>,0
<Img OnLoAd=aLERT(1)>,1
<IMg ONClicK=aLeRt(1)>,1
<sVg oNlOaD=TRaCk()>,0
<IMg oNeRrOR=TRack()>,0
<SVG ONloAD=logeVeNt()>,0
<imG onerrOr=alERT(1)>,1
<sVG OnloaD=alErT(1)>,1
<Svg oNCLicK=alErT(1)>,1
<iMG ONLoaD=inIt()>,0
<IMg ONeRROR=alErT(1)>,1
<Img ONlOAD=init()>,0
<div OnlOAD=ALERT(1)>,1
<DIV onERROR=LOgEveNt()>,0
<DIV OncLiCK=lOgEveNT()>,0
<sVG oNErRoR=inIT()>,0
<IMG OnLOAd=IniT()>,0
<Img OnClick=IniT()>,0
<Div oNClick=aLeRt(1)>,1
<dIv oNclICK=AleRt(1)>,1
<SvG oNlOAD=aLERT(1)>,1
<svG Onerror=LogEVENT()>,0
<Div ONClIck=alERt(1)>,1
<dIv OneRrOr=TrAck()>,0
<Svg ONCliCk=tracK()>,0
<img ONlOad=LoGeveNT()>,0
<IMG onclick=Alert(1)>,1
<ImG ONlOAD=aleRt(1)>,1
<SVG OnError=loGEVent()>,0
<dIv OncLIcK=tRAck()>,0
<Img oNClicK=LogEveNT()>,0
<imG ONErrOR=logEvENT()>,0
<iMG oNcLICK=traCK()>,0
<div oNERRoR=lOgEVEnt()>,0
<ImG onCLick=ALErt(1)>,1
<diV OnCLiCK=AlErT(1)>,1
<div onerRor=LOgEvEnT()>,0
<sVG oNerrOR=inIT()>,0
<diV oNerrOr=alERT(1)>,1
<IMG onlOaD=TRacK()>,0
<svG onERRor=aLeRT(1)>,1
<Div onLOAD=trACk()>,0
<dIV ONclIck=AlerT(1)>,1
<iMg ONLoaD=alErt(1)>,1
<iMG oNClIcK=aLerT(1)>,1
<dIV ONload=aLERT(1)>,1
<dIv OnloAD=AlErT(1)>,1
<imG ONeRrOr=lOgEvent()>,0
<diV oNCLiCK=iNIT()>,0
<DIv oNCLICk=ALERT(1)>,1
<div onerror=track()>,0
<IMg oNclICk=ALErt(1)>,1
<SVg oncLiCk=alert(1)>,1
<svG OnclICK=ALert(1)>,1
<DiV ONloaD=INIT()>,0
<sVG oneRROR=ALerT(1)>,1
<sVG onerror=aLeRt(1)>,1
<DiV oncLicK=aleRt(1)>,1
<iMg ONERror=TrAcK()>,0
<DIv OnCLick=aLert(1)>,1
<dIv OnError=aLeRT(1)>,1
<Img oNCLIck=iniT()>,0
<Img ONCliCK=aleRT(1)>,1
<DIv OnCLICk=loGEVENt()>,0
<imG OnERROr=alERt(1)>,1
<Img onerROR=LogEVenT()>,0
<IMg OnerROr=INiT()>,0
<sVg oNerroR=ALert(1)>,1
<SvG OnErrOR=InIt()>,0
<diV oNcLiCk=alErT(1)>,1
<iMg Onload=tRACk()>,0
<SVG OnerroR=INiT()>,0
<SVg oneRROr=ALERT(1)>,1
<dIv ONLoaD=AlERt(1)>,1
<SVG onLoad=INIT()>,0
<iMG OnlOaD=LOGevENT()>,0
<svg OnCLick=aLeRt(1)>,1
<imG ONcLICK=ALERT(1)>,1
<imG ONErrOR=aleRt(1)>,1
<DIv OnLOad=lOgeVent()>,0
<iMg ONClICk=LOGeveNT()>,0
<sVG oNLoAd=iNit()>,0
<iMg ONCLiCK=AleRT(1)>,1
<dIv OnloAD=TRaCK()>,0
<Div onClicK=loGEvENT()>,0
<iMg oNeRrOR=ALert(1)>,1
<imG ONLoAD=lOGeVeNT()>,0
<iMg ONCliCK=trACK()>,0
<div onCLICK=trAck()>,0
<Svg ONeRror=logeVenT()>,0
<dIV ONcLIcK=ALeRt(1)>,1
<sVg onErroR=AlERT(1)>,1
<ImG ONLoAD=aLErT(1)>,1
<sVg onERror=aLERT(1)>,1
<SvG OnCLiCK=TrAcK()>,0
<svg OnCLicK=AlERT(1)>,1
<sVG oNclick=InIt()>,0
<DiV oNClICk=aleRT(1)>,1
<sVg onclicK=tRacK()>,0
<SVg onErROr=aLerT(1)>,1
<dIV oneRror=AleRT(1)>,1
<Div oNclIcK=tRAck()>,0
<Div OnERror=lOgeVENt()>,0
<img onErrOr=ALert(1)>,1
<svG OnLOad=aLeRt(1)>,1
<Img ONerRoR=TRAck()>,0
<div oNloaD=loGevENt()>,0
<DIV ONLOAD=alERT(1)>,1
<SVg ONclicK=alERT(1)>,1
<DIv ONErRoR=AlERt(1)>,1
<imG onclIck=TRaCK()>,0
<IMg ONLOAd=aleRt(1)>,1
<Svg onLoAD=aleRT(1)>,1
<sVg oncliCK=LOgeVeNT()>,0
<ImG onCLicK=trAcK()>,0
<svG onERroR=trACk()>,0
<sVG onERrOr=ALERt(1)>,1
<SvG onLOaD=AlerT(1)>,1
<DIV oNErRor=ALeRT(1)>,1
<div oncLICk=loGEVent()>,0
<dIv onlOad=TraCk()>,0
<img oNLoAD=aLErt(1)>,1
<DIV ONCliCk=AlERT(1)>,1
<ImG OnErrOr=InIt()>,0
<DIv ONLoAd=INiT()>,0
<svg OnLOAd=Init()>,0
<sVg ONERROR=aLErT(1)>,1
<IMG oNlOaD=AlErt(1)>,1
<div OnCLIck=ALErT(1)>,1
<SvG ONClIck=inIT()>,0
<ImG OnCLiCk=alERt(1)>,1
<diV OnloaD=LogEvENt()>,0
<svG ONClicK=LOgEveNt()>,0
<IMG oNErROR=ALerT(1)>,1
<img OnLOad=ALERt(1)>,1
<iMG oNcLiCk=TraCk()>,0
<dIV OnlOaD=AleRt(1)>,1
<DiV onLoAd=ALERt(1)>,1
<IMg oNeRrOR=lOGEvent()>,0
<sVG oNclick=INit()>,0
<SVg oNcLICk=ALeRt(1)>,1
<iMg ONlOaD=TrAck()>,0
<imG onErrOr=traCK()>,0
<img ONLoad=AlerT(1)>,1
<SvG onErROr=aLErt(1)>,1
<DIv onlOAD=tRAck()>,0
<svG OnErrOr=INIt()>,0
<SvG oNeRroR=AlERt(1)>,1
<ImG oNcliCk=aleRt(1)>,1
<svg ONERrOR=inIT()>,0
<DIV ONErROR=alerT(1)>,1
<DiV onclICk=ALErt(1)>,1
<DIV onlOAD=iNIT()>,0
<dIV oncLIck=aLErt(1)>,1
<div OnLoAD=Alert(1)>,1
<Svg onClicK=alerT(1)>,1
<dIV ONlOAD=IniT()>,0
<SvG OncLiCK=AlerT(1)>,1
<Img oNErROR=INIt()>,0
<SvG ONeRRor=aLeRt(1)>,1
<svG onClICK=tracK()>,0
<SVG ONLOad=init()>,0
<dIV oNcliCK=aLeRt(1)>,1
<svG OnERroR=TRack()>,0
<div oncliCK=AleRt(1)>,1
<Img onlOAd=loGEvENT()>,0
<SVg onerRor=aLErt(1)>,1
<SVg oNLoAd=lOgeVeNT()>,0
<DiV OncLICK=aLeRT(1)>,1
<sVg OneRRoR=LogEVEnt()>,0
<SVg ONERrOr=InIT()>,0
<Svg OnCLICk=LOgeVent()>,0
<svg oNclick=ALErt(1)>,1
<svG oNloaD=loGEVent()>,0
<IMG ONCLick=ALErt(1)>,1
<img OneRrOR=init()>,0
<SVG oNclick=ALErT(1)>,1
<svG oNlOaD=aLeRt(1)>,1
<Div ONLoAd=AlErt(1)>,1
<iMG oNlOAD=ALErt(1)>,1
<svG OnCLICk=TRACk()>,0
<img oncLiCk=LoGEveNt()>,0
<DiV oneRROR=AlERt(1)>,1
<ImG oNcLIck=traCk()>,0
<sVg onLoAD=INiT()>,0
<diV OnLOad=aLERT(1)>,1
<DiV onerRor=inIT()>,0
<iMg onERROR=AleRt(1)>,1
<sVG onclick=LogevENt()>,0
<IMg onloAd=IniT()>,0
<dIv ONcLiCk=LOGeveNt()>,0
<svG ONeRroR=aLerT(1)>,1
<SvG OnloaD=Alert(1)>,1
<iMg oNeRROr=ALErT(1)>,1
<Div OnCliCK=iNit()>,0
<div oNloAd=iNIT()>,0
<IMg onLOAD=AlERT(1)>,1
<ImG ONloAd=ALERT(1)>,1
<div OnCLICk=aLeRt(1)>,1
<div oncLicK=alerT(1)>,1
<imG Onload=LoGeVeNT()>,0
<diV OneRrOr=AlErT(1)>,1
<DIv onCLick=alErT(1)>,1
<DIV ONErroR=TRaCk()>,0
<iMg ONloAD=AlerT(1)>,1
<DIV onclIcK=alERt(1)>,1
<SVG OnlOaD=alErT(1)>,1
<iMg ONERROR=aLert(1)>,1
<Img onclick=alErt(1)>,1
<sVG onlOaD=aLErT(1)>,1
<img oNload=alert(1)>,1
<iMg oneRror=AlERt(1)>,1
<sVG oNCLIcK=InIT()>,0
<svg oNLOAd=LOgEvenT()>,0
<IMg oNclIck=aleRt(1)>,1
<iMg ONLoAD=AlErt(1)>,1
<DIv ONlOad=INiT()>,0
<Div OnERRor=ALERT(1)>,1
<SVG oNERRoR=loGevEnt()>,0
<div ONErrOr=traCk()>,0
<sVg oneRrOR=INiT()>,0
<DiV OneRrOR=alERT(1)>,1
<sVg OnLoAD=TRaCK()>,0
<iMg onlOad=iNIt()>,0
<dIv onLOad=alErt(1)>,1
<div oNcLIck=TRaCK()>,0
<Img oNlOad=AleRt(1)>,1
<Svg oNCLICK=alert(1)>,1
<ImG ONLOAd=AlerT(1)>,1
<Svg ONclIck=aLERt(1)>,1
<sVg ONClIck=INIt()>,0
<diV oNErROr=AlERT(1)>,1
<IMG ONeRrOR=INIt()>,0
%253Cdiv%2520onload%253Dinit%2528%2529%253E,0
<Img ONLOaD=AlERT(1)>,1
<DiV onCliCk=traCK()>,0
<Svg ONloAd=ALErT(1)>,1
<IMg OnLOad=AlErt(1)>,1
<dIV oNERror=aLERt(1)>,1
<iMG onlOAd=tRacK()>,0
<dIv onerROR=ALERT(1)>,1
<svG onLoaD=aLERt(1)>,1
<iMg OnloAD=TrAcK()>,0
<sVg ONcLicK=logeVenT()>,0
<dIV OnLOAd=LOgevEnT()>,0
<sVG oNClick=InIt()>,0
<SvG OnloAD=alErt(1)>,1
<DiV onCliCK=aLerT(1)>,1
<SvG oNloaD=loGevENT()>,0
<dIV oNCLick=aLeRT(1)>,1
<imG OnClICK=alerT(1)>,1
<DIv oNeRRor=IniT()>,0
<img ONError=AlerT(1)>,1
<diV onClicK=LOgevenT()>,0
<imG oncLiCk=AlErT(1)>,1
<DIv ONErROR=inIT()>,0
<sVG oNeRroR=AleRt(1)>,1
<dIv oncLick=IniT()>,0
<sVG OnlOaD=TrAcK()>,0
<Div OnCLICk=AlErt(1)>,1
<DIv ONLoad=LOgevent()>,0
<div OnERrOr=aLerT(1)>,1
<sVG ONlOaD=inIt()>,0
<div oNCLick=aLErt(1)>,1
<dIV ONCLiCk=LOGEveNT()>,0
<DiV OneRRor=AleRT(1)>,1
<Div ONeRRor=inIt()>,0
<Img oNeRroR=iNiT()>,0
<div oneRrOr=AleRT(1)>,1
<IMg OnloaD=ALeRt(1)>,1
<DIV ONClick=tRacK()>,0
<SVg ONLOAD=aLERt(1)>,1
<DIv ONCLiCK=AleRT(1)>,1
<IMg ONERror=TRack()>,0
<iMG ONLoAD=trACk()>,0
<div ONeRrOR=aLErT(1)>,1
<SVG ONErROr=INIt()>,0
<IMg onCLicK=ALErT(1)>,1
<sVG onERrOr=lOgeVEnt()>,0
<sVg onloAD=InIt()>,0
<SvG oNCLICk=aLeRt(1)>,1
<svG onClICK=alerT(1)>,1
<iMg onLOAd=ALERT(1)>,1
<Div OnError=aleRT(1)>,1
<IMg ONloAd=iNIT()>,0
<imG OnCLicK=aLeRt(1)>,1
<Svg ONerROR=ALErT(1)>,1
<div onERROR=AleRt(1)>,1
<iMG onCliCK=alERT(1)>,1
%253Cdiv%2520onclick%253DlogEvent%2528%2529%253E,0
<DIV ONLoAd=alERt(1)>,1
<IMG onClIcK=aLeRt(1)>,1
<DIv ONClIck=lOGEVEnT()>,0
<DIV ONLoAD=TRAck()>,0
<Svg OnloaD=TRAcK()>,0
<IMG ONLoAd=LOgEvENt()>,0
<div ONLOAd=aleRT(1)>,1
<DiV OnlOAD=LOgEvEnT()>,0
<SVg oNCLiCK=Init()>,0
<imG onloaD=AleRT(1)>,1
<SVG OnCLiCK=traCk()>,0
<DIV ONLoad=iNiT()>,0
<sVg OnCLiCK=lOGEvEnT()>,0
<svG oNLOad=ALert(1)>,1
<dIV ONclICk=Track()>,0
<sVg oNeRrOR=LogEVEnt()>,0
<sVg OnErroR=Alert(1)>,1
%3Cimg%20src%3Dx%20onerror%3Dalert%3E,1
<ImG oNERRoR=lOgEvEnT()>,0
<img onlOAD=aLert(1)>,1
<Div OnERrOR=lOgeveNT()>,0
<dIv oNERRoR=alERt(1)>,1
<iMG oNlOad=lOGevEnT()>,0
<IMg onLOAD=alErt(1)>,1
<DiV ONclIcK=AleRT(1)>,1
<Svg OncLIck=alErt(1)>,1
<IMG oNerRor=alert(1)>,1
<sVg oNCliCk=INIt()>,0
<dIv ONclICk=aleRt(1)>,1
<DIV onCLicK=LOGevenT()>,0
<DIV onlOAD=Alert(1)>,1
<sVG oNlOaD=aleRt(1)>,1
<iMG onClIck=LOgEvenT()>,0
<SVG oNerRor=iNiT()>,0
<ImG oNclICK=ALeRT(1)>,1
<Img onloAd=aleRt(1)>,1
<iMg ONloAD=TrAck()>,0
<img OnlOAD=aLErt(1)>,1
<DIv onloAd=lOgEvEnt()>,0
<img onErrOR=aLert(1)>,1
<iMG oneRROr=alErT(1)>,1
<sVG OnCLiCK=INit()>,0
<DIv oNlOAd=InIT()>,0
<SVG oNcliCK=aLERT(1)>,1
<svG ONLOad=traCK()>,0
<diV ONClick=logEVEnT()>,0
<dIv oNERrOr=aLERt(1)>,1
<Div ONeRroR=ALeRT(1)>,1
<ImG oncliCk=tRaCk()>,0
<DIv onerrOr=INIT()>,0
<SvG oNcliCK=TRAcK()>,0
<svG ONERror=aLert(1)>,1
<dIv oNERRor=logeVENT()>,0
<div OnloAD=aLErt(1)>,1
<sVG oNlOAD=tRAcK()>,0
<img OnerRor=LogevENt()>,0
<iMg OnclicK=ALerT(1)>,1
<ImG onLoAd=LOGEVEnT()>,0
<iMG oNerRoR=TrAck()>,0
<Svg onloAd=traCk()>,0
<svg ONlOaD=inIT()>,0
<dIV oNcliCK=TrAcK()>,0
<sVG onerror=LoGEvEnt()>,0
<iMg ONcLIcK=aLERt(1)>,1
<iMg onLoAD=traCk()>,0
<img oneRrOR=AlErt(1)>,1
<Svg OnErROr=ALeRT(1)>,1
<div ONcLicK=LoGEvEnT()>,0
<DIV oNERroR=loGEvent()>,0
<imG oNCLick=aleRt(1)>,1
<Img OnErROr=alErt(1)>,1
<Svg ONClICk=ALerT(1)>,1
<IMG oNERROR=aLerT(1)>,1
<sVg ONERrOr=iniT()>,0
<svg ONeRroR=TracK()>,0
<svG OnLoAd=InIt()>,0
<sVG oNlOaD=LOGeveNT()>,0
<Div ONCLiCK=aLeRT(1)>,1
<Img onErrOr=ALERT(1)>,1
<ImG onloAd=aLerT(1)>,1
<svg ONclICk=ALeRT(1)>,1
<DiV OnloAd=INiT()>,0
<sVg oNloAd=alert(1)>,1
<DiV OncLIck=traCk()>,0
%253Cimg%2520onload%253Dinit%2528%2529%253E,0
<img OnERrOr=INit()>,0
<SVG OnlOaD=TrACk()>,0
<DIV OnLoAD=aLeRt(1)>,1
<sVG OnLoAd=INIt()>,0
<svG oNeRroR=ALeRT(1)>,1
<DiV oNLoaD=tRACK()>,0
<ImG oneRRor=alErt(1)>,1
<svG onload=TRACk()>,0
<DIV OnErrOr=aLERT(1)>,1
<imG onErrOr=aLErt(1)>,1
<dIV ONERror=LogeVEnT()>,0
<DIV ONcLiCK=InIt()>,0
<sVG onCLIck=trAck()>,0
<IMG onclICk=Alert(1)>,1
<Svg ONLoAd=aLERt(1)>,1
<DiV oncliCk=aleRT(1)>,1
<DIV ONlOad=aleRt(1)>,1
<SVG OnLoaD=aLErT(1)>,1
<IMG OnCliCK=AlERT(1)>,1
<ImG OncLick=INIT()>,0
<DIv oNcLick=AlERt(1)>,1
<iMg onCLICk=TRaCk()>,0
<Img oNclICk=AlerT(1)>,1
<Svg oneRRoR=iNIt()>,0
<SVG oNError=LogeVEnT()>,0
<SVg ONERRoR=aLERt(1)>,1
<IMG ONERrOr=AlERt(1)>,1
<DiV oncLiCK=TRACk()>,0
<SvG OnCliCK=alErT(1)>,1
<DIV OnErROr=LOgevEnt()>,0
<img src=cat.png>,0
<dIV oncLiCk=AleRT(1)>,1
<IMG oncLIck=aLert(1)>,1
<DiV onClIck=LoGEvENt()>,0
<Div oNClIck=ALERT(1)>,1
<DIv onClIcK=AlErt(1)>,1
<DiV oNeRROr=inIT()>,0
<dIv ONerROR=aLerT(1)>,1
<Div ONLoAD=trAcK()>,0
<SVg oNErRor=alErt(1)>,1
<svg oNErrOR=ALERt(1)>,1
<IMG oNloAD=aLert(1)>,1
<iMG ONLOAd=logEvENt()>,0
<iMg OncLIcK=LoGEvent()>,0
<Img oneRror=AleRt(1)>,1
<Div OnCLicK=LOgevEnT()>,0
<iMG oNERrOR=ALERt(1)>,1
<svg onload=ALerT(1)>,1
<SVG OnErRor=iniT()>,0
<IMg oNclICK=alERT(1)>,1
<sVg OnclicK=alert(1)>,1
<Div oNclICk=aLErT(1)>,1
<svG OnLOAD=ALERt(1)>,1
<iMG ONerror=AlErT(1)>,1
<iMg oNerrOr=tRacK()>,0
<Svg ONClICk=ALErT(1)>,1
<DIV onlOaD=lOgEvenT()>,0
<svg oNeRRor=TrACK()>,0
<iMg OneRROr=logEvENt()>,0
<ImG ONcLIcK=iNiT()>,0
<Svg oNerrOR=aLeRt(1)>,1
<IfrAME SrcDoC='<scrIPT>alert(1)</sCRipT>'>,1
<Div ONLOaD=lOGEveNT()>,0
<iMg OnerrOR=ALERt(1)>,1
<DIV ONloAd=aLeRT(1)>,1
<Div oNCLICk=alERT(1)>,1
<ImG ONload=LOGEVent()>,0
<img oNeRroR=alerT(1)>,1
<svG onCLIck=LoGEVenT()>,0
<iMG oNERRor=tRaCK()>,0
<iMg ONclICK=logeveNT()>,0
<dIV ONERroR=aleRT(1)>,1
<img oNERrOr=iNiT()>,0
<IMg OnLoAD=AlERT(1)>,1
<SVg oNerROr=Alert(1)>,1
<svg OnlOaD=TRaCK()>,0
<ImG oNeRROR=alERt(1)>,1
<DIv oNclIck=LOGeVEnt()>,0
<SVG onLoAD=AleRt(1)>,1
<img Onerror=Alert(1)>,1
<Svg oNCliCk=ALERT(1)>,1
<Div OnLOAD=alErT(1)>,1
<imG onCLiCK=LoGeVENT()>,0
<IMg oNLOAD=lOgEVenT()>,0
<SvG oNload=ALErt(1)>,1
<img onERROr=alERt(1)>,1
<IMg oNclIck=lOGEVent()>,0
<iMg OnLoAd=INiT()>,0
<Svg OnErrOr=INit()>,0
<SVg OnlOAD=inIT()>,0
<IMg onCLICk=LOgevENt()>,0
<ImG oNclICK=Init()>,0
<diV ONLOad=alERT(1)>,1
<Svg ONcLICk=trACK()>,0
<DIv ONeRror=aleRt(1)>,1
<Svg oNeRroR=INIt()>,0
<SVg oNERRor=ALeRt(1)>,1
<iMG ONeRRor=alERT(1)>,1
<sVG oNERrOr=inIT()>,0
<div onloAd=tRaCK()>,0
<SVg oNLoAd=ALErT(1)>,1
<Img oneRror=ALert(1)>,1
<iMG ONcLick=AlERt(1)>,1
<div OnclICK=trAcK()>,0
<iMg onLoad=ALert(1)>,1
<Svg Onload=ALERT(1)>,1
<dIv OnlOAD=alERT(1)>,1
<DIv OnCLICk=TRACk()>,0
<diV OneRRoR=TraCk()>,0
<iMG oNERroR=inIt()>,0
<IMg OnerRor=AlERt(1)>,1
<IMg ONloaD=loGeVeNT()>,0
<Svg OnErROR=aLErT(1)>,1
<Img OncLick=Init()>,0
<div oNclICk=aleRt(1)>,1
